instrument,year,rit_rf,rit,new_wacc,unnamed:_5,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,equity_vol_is_default,equity_vol,asset_value,asset_vol,solver_status,DDm,PDm
FCNCA,2020,-0.013812697,-0.009412697,0.875529501,,5.90187254,1.175696214,0.945450239,18.99807322,23.4416618,29.99395953,22.42488968,22.42488968,20.28455285,27.46066693,46.43213414,30.33605909,30.33605909,10.81893153,0.037825015,1.449418139,13.81,35.71542,1.371861547,25.62091025,67.63134052,49957.68,1889.65,0.378831915,0.0,0.0,0.0044,FCNCA,,,FCNCA,7054160399.0,0.6788148475567545,False,0.6788148475567545,8934377407.406876,0.5363649337548965,converged,2.6363974957592937,0.004189575594838287
FCNCA,2021,0.210241669,0.210641669,1.336057229,,1.653390682,1.141730115,1.023105791,19.0205481,26.94636989,36.26624314,26.64997628,26.64997628,18.99807322,23.4416618,29.99395953,22.42488968,22.42488968,10.97349699,0.030587136,1.852509066,14.35,23.63595,1.518481851,12.72104579,83.78351259,58308.14,1783.479,0.151832328,0.0,0.0,0.0004,FCNCA,,,FCNCA,8146045525.200001,0.3377463603725654,False,0.3377463603725654,9928811276.208237,0.2771023792630428,converged,6.058706350919799,6.861031700561351e-10
FCNCA,2022,-0.069155615,-0.054955615,3.48121541,,6.688676958,0.950320254,0.630015642,17.26625006,24.85207039,27.68063315,22.48928518,22.48928518,19.0205481,26.94636989,36.26624314,26.64997628,26.64997628,11.60183338,0.069900639,1.252809856,13.18,22.74765,4.547467685,38.09386691,57.88351571,109298.0,7640.0,0.658112529,0.0,1.0,0.014199999999999999,FCNCA,,,FCNCA,11000923348.72,0.3019948922446762,False,0.3019948922446762,18533201880.67519,0.17925791836438865,converged,4.9331127128776675,4.0464710962949335e-07
FDBC,2018,-0.080023155,-0.061923155,2.606943157,,6.314697569,0.644904728,0.577857907,21.58687943,16.73972335,43.21452365,23.86013129,23.86013129,22.15799615,18.9157816,67.8254404,33.79938622,33.79938622,6.88867643,0.110494118,2.578962137,14.8,25.4285,3.567755595,13.46418673,86.53581327,981.102,108.406,0.155590919,,,0.0181,FDBC,,,FDBC,370158150.00000006,0.3226663098900547,False,0.3226663098900547,476619652.180978,0.25059303223507023,converged,5.856255909888866,2.367092713167438e-09
FDBC,2019,0.159612105,0.181012105,1.493199589,,2.730716539,0.160304687,0.148353249,20.28455285,15.47587262,61.3827868,29.77383607,29.77383607,21.58687943,16.73972335,43.21452365,23.86013129,23.86013129,6.91763333,0.052602812,2.201966724,15.8,23.08002,1.728222176,9.480397939,90.51960206,1009.927,53.125,0.104733093,,,0.021400000000000002,FDBC,,,FDBC,358796175.0,0.2861010858294545,False,0.2861010858294545,410796378.2508812,0.24988556769855064,converged,8.146243317352313,1.8770219440969595e-16
FDBC,2020,-0.067427718,-0.063027718,2.048112973,,3.195452013,0.381011549,0.380619088,18.99807322,13.92646508,63.30715796,29.69810354,29.69810354,20.28455285,15.47587262,61.3827868,29.77383607,29.77383607,7.438095253,0.00311325,1.922169497,16.5,20.37888,2.651380907,0.129335093,99.87066491,1699.51,5.291,0.001295026,,,0.0044,FDBC,,,FDBC,371196300.0,0.5070178902840524,False,0.5070178902840524,376464070.7418445,0.4999233115302259,converged,8.289778841752375,5.672961528241607e-17
FDBC,2021,0.25287531,0.25327531,2.209937825,,1.56668648,0.234205435,0.222327991,17.43215031,12.08930881,69.16642603,30.89621054,30.89621054,18.99807322,13.92646508,63.30715796,29.69810354,29.69810354,7.791152503,0.004935712,1.57321639,14.5,16.73141,2.3681587,6.028950672,93.97104933,2419.104,11.94,0.064157533,,,0.0004,FDBC,,,FDBC,340282500.0,0.3202809369631529,False,0.3202809369631529,352217724.95507264,0.309427919752671,converged,10.784038483433408,2.0475163389437536e-27
FDBC,2022,0.00102173,0.01522173,4.186583877,,5.610838532,0.388738148,0.376428536,15.8938172,10.97671711,62.27560521,27.86366956,27.86366956,17.43215031,12.08930881,69.16642603,30.89621054,30.89621054,7.774171499,0.009110854,1.628939117,14.4,16.18576,4.97759538,3.755101799,96.2448982,2378.372,21.669,0.039016113,,,0.014199999999999999,FDBC,,,FDBC,271879950.0,0.3081312820793498,False,0.3081312820793498,293243424.5644211,0.2856832163259088,converged,9.025776802830855,8.921247037777904e-20
FDBC,2023,0.158635109,0.208135109,4.232501622,,5.585230512,0.597604735,0.416465755,14.03688525,10.49364054,71.74680405,31.0533673,31.0533673,15.8938172,10.97671711,62.27560521,27.86366956,27.86366956,7.825308813,0.05016581,1.746800422,14.7,15.35751,4.838013615,33.9436615,66.0563385,2503.159,125.573,0.513859264,,,0.0495,FDBC,,,FDBC,334688025.0,0.422656484408999,False,0.422656484408999,454196358.3785564,0.31144831930715894,converged,4.131158338786547,1.804699246682082e-05
FFBC,2016,0.312097963,0.314097963,1.649682721,,7.904999675,1.18820475,1.081423256,21.15270351,32.38608872,76.15898749,43.4807355,43.4807355,18.2821119,30.30571974,74.47712418,41.8434017,41.8434017,9.040496682,0.109919961,2.037990456,13.1,32.33483,2.032926577,12.73439238,87.26560762,8437.967,927.501,0.145926817,0.0,0.0,0.002,FFBC,,,FFBC,2723694890.0,0.257267318211461,False,0.257267318211461,3649342741.7780423,0.19201203908317402,converged,7.048381871541428,9.050516048998097e-13
FFBC,2017,0.204427002,0.212427002,1.667992002,,7.645194586,1.146171008,1.072383526,22.15799615,27.4881066,77.83230382,41.65373025,41.65373025,21.15270351,32.38608872,76.15898749,43.4807355,43.4807355,9.093460766,0.10500473,1.757369408,13.07,32.28385,2.178444789,9.223846594,90.77615341,8896.923,934.219,0.101610899,0.0,0.0,0.008,FFBC,,,FFBC,2522648870.0,0.2373491183247676,False,0.2373491183247676,3449423933.4656277,0.1735795647290267,converged,7.484675419829496,3.586208728107195e-14
FFBC,2018,-0.285990451,-0.267890451,2.042433526,,8.83604598,1.188396949,1.021715413,21.58687943,41.28519906,62.53497668,42.99005034,42.99005034,22.15799615,27.4881066,77.83230382,41.65373025,41.65373025,9.545859297,0.115211923,1.11731196,14.1,31.59911,3.302201414,19.2574313,80.7425687,13986.66,1611.43,0.238504071,0.0,0.0,0.0181,FFBC,,,FFBC,2270862664.0,0.2581377994809395,False,0.2581377994809395,3853388157.1512547,0.15212469656438407,converged,5.773946484397003,3.871801998503006e-09
FFBC,2019,0.07672075,0.09812075,1.531459175,,7.707831372,1.242831034,1.068573249,20.28455285,37.09129802,57.19728324,38.98830578,38.98830578,21.58687943,41.28519906,62.53497668,42.99005034,42.99005034,9.582705331,0.11925315,1.114741921,13.39,31.59911,2.123112727,19.25135787,80.74864213,14511.625,1730.557,0.238410918,0.0,0.0,0.021400000000000002,FFBC,,,FFBC,2435528928.0,0.2647616983824882,False,0.2647616983824882,4129445459.132608,0.15615529595014413,converged,5.628419843073029,9.093399107349383e-09
FFBC,2020,-0.233920267,-0.229520267,1.782269106,,5.028971247,1.21787421,0.62771817,18.99807322,38.46674139,73.42696064,45.51320956,45.51320956,20.28455285,37.09129802,57.19728324,38.98830578,38.98830578,9.678663465,0.059023858,0.752967444,15.55,23.73906,2.471859065,55.21360526,44.78639474,15973.134,942.796,1.23282094,0.0,0.0,0.0044,FFBC,,,FFBC,1678255586.0,0.4776314367798222,False,0.4776314367798222,2616861726.0097346,0.3063877825232664,converged,3.193157348616609,0.0007036312076789683
FFBC,2021,0.300758492,0.301158492,1.886646952,,1.593030929,1.103853524,0.964040401,17.43215031,52.93922874,82.01735979,55.78410698,55.78410698,18.99807322,38.46674139,73.42696064,45.51320956,45.51320956,9.700706582,0.043237731,1.01612103,14.1,19.43620673,2.025018232,15.25543661,84.74456339,16329.141,706.035,0.1800167,0.0,0.0,0.0004,FFBC,,,FFBC,2295358471.2,0.2737904814848682,False,0.2737904814848682,3001111113.6751695,0.20940487612988126,converged,6.807615391973414,4.961485702518459e-12
FFBC,2022,0.045279922,0.059479922,3.964996131,,7.923367042,1.064294457,0.87118162,21.57114738,54.25952279,85.68813415,58.57798714,58.57798714,17.43215031,52.93922874,82.01735979,55.78410698,55.78410698,9.741163663,0.096088786,1.126306329,13.64,18.44134,4.804183197,21.37062335,78.62937665,17003.316,1633.828,0.271789301,0.0,0.0,0.014199999999999999,FFBC,,,FFBC,2299211328.77,0.3655687402816401,False,0.3655687402816401,3910000732.1464744,0.21496913865582928,converged,4.017813783043679,2.937029371545488e-05
FFBC,2023,0.029341733,0.078841733,4.501627535,,7.105354105,1.078275353,0.859995432,14.10463592,57.86784009,80.70200015,57.76492484,57.76492484,21.57114738,54.25952279,85.68813415,58.57798714,58.57798714,9.771834395,0.073115628,0.996309722,13.61,15.50938,5.256203588,23.10096146,76.89903854,17532.9,1281.929,0.300406376,0.0,0.0,0.0495,FFBC,,,FFBC,2259604545.0,0.350338620450832,False,0.350338620450832,3479622795.8664684,0.2275038751665499,converged,4.493017597231712,3.5110489821334813e-06
FFIC,2017,0.155460391,0.163460391,1.657792552,,7.24452288,1.077980731,0.999555939,22.15799615,30.6848622,47.65843057,32.37672666,32.37672666,21.15270351,33.46469985,21.88139932,24.47579488,24.47579488,8.748189668,0.207905387,1.476089948,14.31,38.76947,2.470823943,11.3583695,88.6416305,6299.274,1309.653,0.128138093,0.0,0.0,0.008,FFIC,,,FFIC,928867500.0,0.1853995938594289,False,0.1853995938594289,2228085073.360956,0.07729132936198152,converged,6.939889869572262,1.9620286507598533e-12
FFIC,2018,-0.270307069,-0.252207069,2.467542558,,7.720016608,0.890132009,0.80719686,21.58687943,30.06547832,61.341328,36.99535533,36.99535533,22.15799615,30.6848622,47.65843057,32.37672666,32.37672666,8.829691186,0.183027625,1.09650078,13.7,37.8138,4.316051245,14.17936751,85.82063249,6834.176,1250.843,0.165220963,0.0,0.0,0.0181,FFIC,,,FFIC,727218810.0,0.1462621333238847,False,0.1462621333238847,1955625215.4154046,0.05438903819890384,converged,8.522179343396013,7.82893402855978e-18
FFIC,2019,-0.020939892,0.000460108,1.469893662,,6.024865994,0.854696264,0.751401941,20.28455285,24.68474457,80.8033535,41.33284057,41.33284057,21.58687943,30.06547832,61.341328,36.99535533,36.99535533,8.856201638,0.176299586,1.049449405,13.43,33.80260803,2.219895117,17.1955783,82.8044217,7017.776,1237.231,0.207664977,0.0,0.0,0.021400000000000002,FFIC,,,FFIC,729752085.0,0.1951829322549335,False,0.1951829322549335,1940787632.6374345,0.0733903851103003,converged,6.389460877928672,8.323580992671712e-11
FFIC,2020,-0.171576465,-0.167176465,1.641058217,,5.086315618,0.862142459,0.681027909,18.99807322,24.18844532,77.329105,39.83594668,39.83594668,20.28455285,24.68474457,80.8033535,41.33284057,41.33284057,8.984241709,0.12798954,0.827322605,12.3,30.04417799,2.51899932,27.54454744,72.45545256,7976.394,1020.895,0.38015838,0.0,0.0,0.0044,FFIC,,,FFIC,562049280.0,0.4972239119616216,False,0.4972239119616216,1577969056.7497385,0.17803658779017828,converged,2.381591399270789,0.008619006210625104
FFIC,2021,0.136229329,0.136629329,1.807365331,,1.630628072,0.818521562,0.706971734,17.43215031,20.01661031,75.71181057,37.18449052,37.18449052,18.99807322,24.18844532,77.329105,39.83594668,39.83594668,8.992919291,0.1013613,1.091465299,14.13,22.82392479,2.194887579,16.97445694,83.02554306,8045.911,815.544,0.204448611,0.0,0.0,0.0004,FFIC,,,FFIC,741790377.9,0.2024856936273024,False,0.2024856936273024,1557008225.551186,0.09646830163265509,converged,6.659317123364234,1.3755138628886562e-11
FFIC,2022,0.015988723,0.030188723,3.519183942,,6.424484054,0.723314355,0.550431902,17.26625006,18.61973436,72.55865922,35.55413589,35.55413589,17.43215031,20.01661031,75.71181057,37.18449052,37.18449052,9.038714927,0.125012436,0.843604153,14.37,23.25705,4.557763801,29.04122526,70.95877474,8422.946,1052.973,0.409268979,0.0,0.0,0.014199999999999999,FFIC,,,FFIC,571252457.5799999,0.1815665551815174,False,0.1815665551815174,1609378901.0028758,0.0644474342223856,converged,6.770696248341753,6.408205211328779e-12
FFIC,2023,-0.08665236,-0.03715236,3.639145609,,5.946434322,0.798063403,0.540759021,16.18572488,33.94944374,79.78631364,45.87142991,45.87142991,17.26625006,18.61973436,72.55865922,35.55413589,35.55413589,9.052192581,0.098542549,0.710185536,12.81,23.25705,4.771876631,38.27232459,61.72767541,8537.236,841.281,0.620018887,0.0,0.0,0.0495,FFIC,,,FFIC,475708548.8,0.5423503740601601,False,0.5423503740601601,1275569778.8768048,0.20400573937192842,converged,2.1808863979918787,0.014595910011847792
FFIN,2016,0.184551622,0.186551622,1.434239705,,7.987641566,1.294847437,1.1153151,21.15270351,32.94473193,46.96387941,33.24758363,33.24758363,18.2821119,31.03609101,46.97099673,32.30345997,32.30345997,8.826137267,0.065458813,3.538129131,18.45,24.57731,1.697764752,17.58857008,82.41142992,6809.931,445.77,0.213423916,0.0,0.0,0.002,FFIN,,,FFIN,3232930000.0,0.2185400163818267,False,0.2185400163818267,3677809350.945937,0.19210473231261985,converged,10.899353210150295,5.803973831351979e-28
FFIN,2017,0.18716701,0.19516701,1.839838387,,8.302772379,1.308221728,1.201597426,22.15799615,30.14451638,53.1308625,34.07879063,34.07879063,21.15270351,32.94473193,46.96387941,33.24758363,33.24758363,8.889406881,0.0456255,3.210655142,19.85,24.48142,2.205010378,10.51466114,89.48533886,7254.715,331.0,0.117501496,0.0,0.0,0.008,FFIN,,,FFIN,3222201250.0,0.2703771358944771,False,0.2703771358944771,3550563813.811067,0.2453721830818764,converged,9.579894231018077,4.857218426346697e-22
FFIN,2018,-0.210426462,-0.192326462,1.756861766,,8.777713181,1.0635676,0.991670086,21.58687943,29.3641228,65.72507217,38.22563089,38.22563089,22.15799615,30.14451638,53.1308625,34.07879063,34.07879063,8.953103958,0.060620131,3.685283065,20.61,23.84879,2.537673583,8.693077671,91.30692233,7731.854,468.706,0.095207214,0.0,0.0,0.0181,FFIN,,,FFIN,4126277250.0,0.2414220699740228,False,0.2414220699740228,4586575986.657293,0.21719356005197202,converged,10.476493061084298,5.538779565092563e-26
FFIN,2019,0.070137306,0.091537306,1.404917266,,8.069023735,1.162839477,1.095179711,21.29806636,27.42825171,54.55269023,33.38932727,33.38932727,21.58687943,29.3641228,65.72507217,38.22563089,38.22563089,9.019449443,0.046156563,3.860218514,21.13,23.41699,1.723898106,7.464823252,92.53517675,8262.227,381.356,0.080670114,0.0,0.0,0.021400000000000002,FFIN,,,FFIN,5021055000.0,0.2425217619844436,False,0.2425217619844436,5394336684.911869,0.22573958189254856,converged,11.718336662559064,5.133400374345826e-32
FFIN,2020,-0.005408422,-0.001008422,0.655851472,,6.058970889,0.96584823,0.884519143,20.0319078,41.05400564,60.17618041,42.17508392,42.17508392,21.29806636,27.42825171,54.55269023,33.38932727,33.38932727,9.296930827,0.03944179,3.044202871,22.03,22.91892,0.852028051,10.65736027,89.34263973,10904.5,430.093,0.119286382,0.0,0.0,0.0044,FFIN,,,FFIN,5174833750.0,0.2936702219864797,False,0.2936702219864797,5603038498.000777,0.2712268692995295,converged,9.345242428828783,4.583960181714573e-21
FFIN,2021,0.120580359,0.120980359,0.740374644,,1.446935007,0.874763356,0.808119946,20.07635504,28.72426739,53.13527822,33.75670227,33.75670227,20.0319078,41.05400564,60.17618041,42.17508392,42.17508392,9.480555354,0.051223354,4.091975174,20.34,16.77507,0.757346863,9.01560472,90.98439528,13102.461,671.152,0.099089571,0.0,0.0,0.0004,FFIN,,,FFIN,7198700933.96,0.2246136562504521,False,0.2246136562504521,7869584526.845002,0.2054652989226841,converged,11.8806286384261,7.462037465446558e-33
FFIN,2022,-0.088000389,-0.073800389,3.964287649,,7.069286057,0.760197049,0.685918789,20.35513895,35.18732036,43.02900329,33.60511776,33.60511776,20.07635504,28.72426739,53.13527822,33.75670227,33.75670227,9.470707721,0.049522409,3.851879133,19.29,16.6406,4.834011606,11.4971851,88.5028149,12974.066,642.507,0.129907564,0.0,0.0,0.014199999999999999,FFIN,,,FFIN,4875465938.4,0.222666013560866,False,0.222666013560866,5508913811.02737,0.1970626120078083,converged,10.877396692412043,7.386082371662685e-28
FFIN,2023,-0.007238361,0.042261639,3.975903701,,6.42869085,0.829879683,0.706296958,18.158558,33.81959242,49.2759445,35.10737874,35.10737874,20.35513895,35.18732036,43.02900329,33.60511776,33.60511776,9.480794441,0.030832712,2.884997833,19.62,16.51951,4.72082171,17.32784993,82.67215007,13105.594,404.081,0.209597185,0.0,0.0,0.0495,FFIN,,,FFIN,4296139646.1,0.3973760461735721,False,0.3973760461735721,4680705618.10469,0.36472826108234546,converged,6.669555680431277,1.2828951197713097e-11
FFWM,2019,-0.132106592,-0.110706592,1.093348241,,6.752084135,0.868153651,0.852949897,20.28455285,12.55260831,61.25756129,28.27881579,28.27881579,21.58687943,19.86365094,57.27181879,30.47022563,30.47022563,8.75059372,0.117666883,1.266183711,11.15,39.21062,1.975511387,2.848709708,97.15129029,6314.436,743.0,0.029322407,0.0,0.0,0.021400000000000002,FFWM,,,FFWM,1433518070.4,0.2553593955169252,False,0.2553593955169252,2160786795.3938217,0.16941158133516246,converged,6.343022692707863,1.1265011424132229e-10
FFWM,2020,-0.174295611,-0.169895611,1.247547824,,9.989046674,1.541564401,1.526213769,18.99807322,21.25995414,71.45575355,36.26900853,36.26900853,20.28455285,12.55260831,61.25756129,28.27881579,28.27881579,8.847526624,0.038665202,1.284086352,12.17,34.81689,2.170595608,1.519587342,98.48041266,6957.16,269.0,0.015430351,0.0,0.0,0.0044,FFWM,,,FFWM,1647721920.0,0.6214865097386452,False,0.6214865097386452,1915530479.5121386,0.5346181702455437,converged,3.412772524427456,0.00032152797261332647
FGBI,2018,-0.21637399,-0.19827399,2.537898423,,5.845096821,0.577216544,0.491428739,21.58687943,45.87171545,13.44103931,27.59114502,27.59114502,22.15799615,49.92465954,11.71013498,28.97827973,28.97827973,7.505058187,0.019006048,1.387896726,12.97,33.35277,4.043706304,20.75621321,79.24378679,1817.211,34.538,0.261928588,0.0,0.0,0.0181,FGBI,,,FGBI,247222994.6648,0.1715957999322156,False,0.1715957999322156,281141480.38222116,0.15089361986276556,converged,13.940373516278651,1.8002549053446045e-44
FGBI,2019,-0.078064273,-0.056664273,2.02386658,,4.677021879,0.527682096,0.474767985,20.28455285,45.53657751,19.75061021,29.69636212,29.69636212,21.58687943,45.87171545,13.44103931,27.59114502,27.59114502,7.657857297,0.040972201,1.277244624,12.61,32.85475,3.086538895,14.23577049,85.76422951,2117.216,86.747,0.165987272,0.0,0.0,0.021400000000000002,FGBI,,,FGBI,255073177.3324,0.284810967488749,False,0.284810967488749,339983513.92313516,0.21367988345270628,converged,6.385588215105075,8.536994105280118e-11
FGBI,2020,-0.359766291,-0.355366291,1.314394361,,3.483193709,0.541176619,0.393395003,18.99807322,36.38031554,16.95056881,24.14684128,24.14684128,20.28455285,45.53657751,19.75061021,29.69636212,29.69636212,7.813218808,0.047159855,0.969266403,12.22,32.43432,2.283379117,35.73215237,64.26784763,2473.078,116.63,0.555988005,0.0,0.0,0.0044,FGBI,,,FGBI,208206263.5548,0.3886235404925457,False,0.3886235404925457,324324015.638828,0.24948739153680355,converged,3.9922440498455942,3.272548059735098e-05
FGBI,2021,0.191288096,0.191688096,1.805429771,,1.723764843,0.422887197,0.355149914,17.43215031,34.7625528,30.55443257,28.24182192,28.24182192,18.99807322,36.38031554,16.95056881,24.14684128,24.14684128,7.964892582,0.017245633,1.144511649,11.22,20.43701,2.098168805,17.01581839,70.98194285,2878.12,49.635,0.239720381,0.0,0.0,0.0004,FGBI,,,FGBI,218408302.48,0.1709344517930635,False,0.1709344517930635,268023452.4502706,0.13929192821254455,converged,12.040016651874087,1.0945572812375906e-33
FGBI,2022,0.17873448,0.19293448,3.85945513,,5.981940032,0.507935244,0.417142209,15.8938172,30.73843624,23.58752328,23.73777275,23.73777275,17.43215031,34.7625528,30.55443257,28.24182192,28.24182192,8.055585259,0.058187499,1.244516083,11.16,20.43701,4.679389037,19.33928794,70.69410182,3151.347,183.369,0.273562963,0.0,0.0,0.014199999999999999,FGBI,,,FGBI,251308866.2,0.4121913442262079,False,0.4121913442262079,432090162.34138685,0.2397563253556683,converged,3.5143690598175303,0.00022039996425032192
