instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status
UCB,2021,31268184804.12982,E_pb,False,31268184804.12982,2843395171.5457807,,247360000.0,0.1722394178501947,0.0930598544625486,0.1716179513034066,-0.172017844,27.1571078872252,1.0435224580460882e-162,ok,1.0,0.187765554,0.188165554,1.85193185,1.737559472,1.157409277,1.084789858,19.69459375,35.55464481,69.55529887,43.00080327,43.00080327,21.33203312,23.28503305,72.00140944,37.80597402,37.80597402,9.949739785,0.01180898,1.510583311,14.65,23.04888701,2.188489654,7.760889782,89.21117649,20946.771,247.36,0.086994591,0.0,0.0,0.0004,247360000.0,UCB,,,UCB,3211232746.44,0.2337131248032255,0.1722394178501947,3211232746.44,247360000.0,0.0004,1.0,0.1722394178501947,3.0,2020.0,2018.0,3458493822.226207,0.1599253568971429,0.0,4.0,converged,16.576056528522532,16.416131171625388,16.416131171625388,7.331128394802842e-61,converged
UCB,2022,31674679652.553555,E_pb,False,31674679652.553555,11192230673.373266,,1033596000.0,0.1806697608930649,0.0951674402232662,0.1779678496833824,0.188165554,20.37959902626516,1.2686254890915714e-92,ok,1.0,-0.0066839,0.0075161,3.582457524,8.324885782,1.049162889,0.979009642,21.06625006,30.79915086,67.32681564,40.25886279,40.25886279,19.69459375,35.55464481,69.55529887,43.00080327,43.00080327,10.08617921,0.043050564,1.378641245,14.79,22.40626897,4.608291686,8.247038442,89.30254805,24008.884,1033.596,0.092349419,0.0,0.0,0.0141999999999999,1033596000.0,UCB,,,UCB,3590329220.4,0.3477033185609564,0.1806697608930649,3590329220.4,1033596000.0,0.0141999999999999,1.0,0.1806697608930649,3.0,2021.0,2019.0,4609351872.847617,0.1407277942042556,0.0,5.0,converged,10.794921046709886,10.65419325250563,10.65419325250563,8.33417832379767e-27,converged
UCB,2023,29598756294.868656,E_pb,False,29598756294.868656,2708903939.5690994,,324823000.0,0.1800919868999912,0.0950229967249978,0.1791685557715383,0.0075161,25.197429482282416,2.137073506655207e-140,ok,1.0,-0.072917337,-0.023417337,3.713136349,7.179971005,1.027418435,0.93974834,46.36686394,45.88621982,67.73327033,51.16047231,51.16047231,21.06625006,30.79915086,67.32681564,40.25886279,40.25886279,10.21454128,0.011899477,1.097370852,14.49,22.19872,4.79876774,10.42868226,86.97136103,27297.251,324.823,0.119909383,0.0,0.0,0.0495,324823000.0,UCB,,,UCB,3482241933.94,0.4330350894966878,0.1800919868999912,3482241933.94,324823000.0,0.0495,1.0,0.1800919868999912,3.0,2022.0,2020.0,3791377658.5215406,0.1654079137689873,0.0,4.0,converged,15.237385825554002,15.071977911785014,15.071977911785014,1.2379418477846045e-51,converged
UMBF,2016,36599732843.54031,E_pb,False,36599732843.54031,2715854223.904581,12080864198.780697,1933709000.0,0.191261164647664,0.097815291161916,0.1865718060560814,0.044898351,16.184548237189624,3.2411955297793685e-59,insufficient_returns,0.0,0.277646692,0.279646692,1.26257672,4.544978992,0.802505196,0.528364034,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,44.73838964,31.21868383,62.25923974,39.25405721,39.25405721,9.937044758,0.093494791,1.952108292,12.87,27.12873,1.508457888,41.58904626,58.41095374,20682.532,1933.709,0.712007656,0.0,0.0,0.002,1933709000.0,UMBF,,,UMBF,5854834411.52,0.2601964424876442,,5854834411.52,1933709000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E
UMBF,2017,33608378915.8766,E_pb,False,33608378915.8766,2582550318.9206853,14334149743.67793,1339985000.0,0.191261164647664,0.097815291161916,0.1876782767881864,0.279646692,18.772808553468757,6.302120521519923e-79,insufficient_returns,0.0,0.156576237,0.164576237,1.455730765,4.948662508,0.820778087,0.595586438,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,9.988360866,0.061547431,1.6449217,14.04,27.12873,1.848980729,34.16119653,65.83880347,21771.583,1339.985,0.518861139,0.0,0.0,0.008,1339985000.0,UMBF,,,UMBF,5460058232.32,0.1904284866957434,,5460058232.32,1339985000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E
UMBF,2018,29227591936.6453,E_pb,False,29227591936.6453,4473918128.670653,17195430444.519302,1601591000.0,0.0813670990447214,0.0703417747611803,0.0807943281029521,0.164576237,38.60143004650532,0.0,ok,0.0,-0.27451133,-0.25641133,1.731170534,6.782692653,0.892548342,0.703102709,54.41537057,30.67996871,53.40193876,36.24636672,36.24636672,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,10.05840018,0.068587334,1.343826493,13.95,24.73341,2.550916913,26.36142857,73.63857143,23351.119,1601.591,0.357983976,0.0,0.0,0.0181,1601591000.0,UMBF,,,UMBF,4628750701.12,0.2006902655787282,0.0813670990447214,4628750701.12,1601591000.0,0.0181,1.0,0.0813670990447214,2.0,2017.0,2016.0,6201613676.9336,0.0607306479203377,0.0,5.0,converged,22.620475350069093,22.559744702148755,22.559744702148755,5.387136871877695e-113,converged
UMBF,2019,31764958787.75676,E_pb,False,31764958787.75676,3364635811.3448157,16677625188.854116,1993998000.0,0.2822026293679298,0.1205506573419824,0.2726545348891129,-0.25641133,9.29939611390287,7.06228058498914e-21,ok,0.0,-0.018157963,0.003242037,1.376947177,5.255287748,0.942204803,0.646019078,61.83536307,43.54586145,72.18251874,52.59150446,52.59150446,54.41537057,30.67996871,53.40193876,36.24636672,36.24636672,10.18721262,0.075071396,1.292974201,13.26,22.63721,1.77722589,37.21093977,62.78906023,26561.355,1993.998,0.592634125,0.0,0.0,0.0214,1993998000.0,UMBF,,,UMBF,5211045565.44,0.2368430723776434,0.2822026293679298,5211045565.44,1993998000.0,0.0214,1.0,0.2822026293679298,3.0,2018.0,2016.0,7162825354.26108,0.2053059634549619,0.0,5.0,converged,6.43545898150534,6.230153018050378,6.230153018050378,2.329899038706858e-10,converged
UMBF,2020,33529004903.28844,E_pb,False,33529004903.28844,2749606301.2360263,17074553908.725578,2585092000.0,0.212398652951102,0.1030996632377755,0.2045748952458311,0.003242037,12.803324561169502,7.853978571574249e-38,ok,1.0,-0.190141259,-0.185741259,0.48290812,3.956270033,1.0169428,0.584517166,61.57959929,47.29095954,68.21174383,53.11457621,53.11457621,61.83536307,43.54586145,72.18251874,52.59150446,52.59150446,10.40811915,0.078034614,1.097785103,14.26,21.31197,0.735363109,48.45807306,51.54192694,33127.504,2585.092,0.940168052,0.0,0.0,0.0044,2585092000.0,UMBF,,,UMBF,5237617039.04,0.4275684884518606,0.212398652951102,5237617039.04,2585092000.0,0.0044,1.0,0.212398652951102,3.0,2019.0,2017.0,7811359621.27055,0.1424160271413345,0.0,5.0,converged,7.866804906326773,7.7243888791854385,7.7243888791854385,5.619561783455746e-15,converged
UMBF,2021,64017997851.911385,E_pb,False,64017997851.911385,5922746572.544268,26806958828.93,3509979000.0,0.1342440663472103,0.0835610165868026,0.1316096554169804,-0.185741259,20.990330161438152,4.019275437836473e-98,ok,1.0,0.153296644,0.153696644,0.86811284,1.291046926,0.984902986,0.656158212,59.97004712,42.71584172,67.09773326,50.69417243,50.69417243,61.57959929,47.29095954,68.21174383,53.11457621,53.11457621,10.66180159,0.082213459,1.633799678,13.88,15.4587,0.912699148,37.21065531,62.78934469,42693.484,3509.979,0.59262691,0.0,0.0,0.0004,3509979000.0,UMBF,,,UMBF,5138992718.55,0.2174072114637014,0.1342440663472103,5138992718.55,3509979000.0,0.0004,1.0,0.1342440663472103,3.0,2020.0,2018.0,8647568007.741714,0.0797772600685773,0.0,7.0,converged,11.347221959213222,11.267444699144644,11.267444699144644,9.500213541775555e-30,converged
UMBF,2022,54334665819.03601,E_pb,False,54334665819.03601,3932696381.6878514,23172242223.86074,2603478000.0,0.1700830017607018,0.0925207504401754,0.1665364931919425,0.153696644,19.364804790890247,7.646672626316409e-84,ok,1.0,0.027388005,0.041588005,3.958170601,6.494664926,0.836602606,0.536397019,59.46407192,47.90232018,53.48422353,48.62834783,48.62834783,59.97004712,42.71584172,67.09773326,50.69417243,50.69417243,10.55873713,0.067600925,1.513121823,12.5,15.4587,4.652338988,39.83183203,60.16816797,38512.461,2603.478,0.66200839,0.0,0.0,0.0141999999999999,2603478000.0,UMBF,,,UMBF,4035636622.08,0.1512740667866472,0.1700830017607018,4035636622.08,2603478000.0,0.0141999999999999,1.0,0.1700830017607018,3.0,2021.0,2019.0,6602406479.124991,0.1039610623385816,0.0,6.0,converged,9.139863397600104,9.035902335261522,9.035902335261522,8.132744229607473e-20,converged
UMBF,2023,51956368870.43863,E_pb,False,51956368870.43863,2917419702.751676,17783240937.655663,4302891000.0,0.1729475022476721,0.093236875561918,0.1668509745123204,0.041588005,15.572890202352564,5.563200479981262e-55,ok,1.0,-0.080462751,-0.030962751,4.086546341,5.658290868,0.848595273,0.377674418,25.78826593,45.77561483,76.45090303,51.91922887,51.91922887,59.46407192,47.90232018,53.48422353,48.62834783,48.62834783,10.6922102,0.097767038,1.308435186,12.85,15.4587,4.848585329,59.5942637,40.4057363,44011.674,4302.891,1.47489612,0.0,0.0,0.0495,4302891000.0,UMBF,,,UMBF,4056697310.85,0.5450395087435548,0.1729475022476721,4056697310.85,4302891000.0,0.0495,1.0,0.1729475022476721,3.0,2022.0,2020.0,8151780871.651897,0.086066558810106,0.0,9.0,converged,8.042066845848787,7.95600028703868,7.95600028703868,8.88449941560362e-16,converged
UNB,2018,2571392319.76062,E_pb,False,2571392319.76062,157264276.07858133,684283174.8153818,27821000.0,0.191261164647664,0.097815291161916,0.1902609552279591,0.044898351,23.9879575274952,1.8571309625009572e-127,insufficient_returns,0.0,-0.192867499,-0.174767499,2.814470985,4.698479297,0.342957261,0.302022887,21.58687943,16.07375732,55.04885632,27.79017191,27.79017191,22.15799615,13.27159059,64.97712194,29.97447283,29.97447283,6.691260823,0.034545786,3.307188945,12.86,23.38644,3.867420331,15.03144959,84.96855041,805.337,27.821,0.176906038,0.0,0.0,0.0181,27821000.0,UNB,,,UNB,216718150.0,0.1569101452595584,,216718150.0,27821000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E
UNB,2019,1863761912.193104,E_pb,False,1863761912.193104,136659174.82858306,648946650.8405136,47164000.0,0.191261164647664,0.097815291161916,0.1889548056470559,-0.174767499,18.571069491138395,2.7547283685491617e-77,insufficient_returns,0.0,0.041474409,0.062874409,2.015094994,4.340416141,0.529545806,0.418808699,21.29806636,26.05797156,52.86745198,32.10298255,32.10298255,21.58687943,16.07375732,55.04885632,27.79017191,27.79017191,6.771834749,0.054030647,2.257058948,13.02,23.38644,2.569195896,25.65726547,74.34273453,872.912,47.164,0.345121358,0.0,0.0,0.0214,47164000.0,UNB,,,UNB,164569636.0,0.3916575262666685,,164569636.0,47164000.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E
UNB,2020,1547405770.45437,E_pb,False,1547405770.45437,,,7164000.0,0.1680382046409096,0.0920095511602274,0.1676878380739742,0.062874409,32.373847101961815,3.203814025651658e-230,ok,1.0,-0.207862291,-0.203462291,-0.203462291,6.871113632,0.99791506,0.99791506,23.08641908,19.78885553,68.57847579,35.09224543,35.09224543,21.29806636,26.05797156,52.86745198,32.10298255,32.10298255,6.997188222,0.006551117,1.424355683,13.87,23.38644,0.0,0.0,100.0,1093.554,7.164,0.0,0.0,0.0,0.0044,7164000.0,UNB,,,UNB,116687406.0,0.5247323053950178,0.1680382046409096,116687406.0,7164000.0,0.0044,1.0,0.1680382046409096,2.0,2019.0,2018.0,123819953.64592232,0.1583585006389615,0.0,4.0,converged,18.10258833798856,17.9442298373496,17.9442298373496,2.6621802907009187e-72,converged
UNB,2021,1890035079.423918,E_pb,False,1890035079.423918,143488414.81229195,1083287579.549062,16171000.0,0.1461918290538688,0.0865479572634672,0.1456858496316365,-0.203462291,31.269860609795003,5.995986751725666e-215,ok,1.0,0.225649985,0.226049985,3.731255043,1.786640209,0.943532238,0.861837134,25.61020975,23.2466258,69.11564207,37.5895981,37.5895981,23.08641908,19.78885553,68.57847579,35.09224543,35.09224543,7.094544342,0.013415764,1.589330559,15.39,15.88939,4.194596121,10.12843497,89.87156503,1205.373,16.171,0.112698994,0.0,0.0,0.0004,16171000.0,UNB,,,UNB,130585614.3,0.2293708762704581,0.1461918290538688,130585614.3,16171000.0,0.0004,1.0,0.1461918290538688,3.0,2020.0,2018.0,146750147.1935848,0.1300887950684892,0.0,5.0,converged,17.022015564599403,16.891926769530915,16.891926769530915,2.5795170344227128e-64,converged
UNB,2022,2490205748.9082,E_pb,False,2490205748.9082,415611300.8507536,1152845868.3339443,66205000.0,0.2168110935063525,0.1042027733765881,0.2138948040026508,0.226049985,18.031190720477877,5.5439005780420295e-73,ok,1.0,0.067584506,0.081784506,5.126759574,7.213319927,0.769917556,0.678948985,24.56151073,22.84201962,67.26364016,36.79270006,36.79270006,25.61020975,23.2466258,69.11564207,37.5895981,37.5895981,7.197801305,0.049536509,1.96035355,13.98,15.88939,6.011385297,13.74071404,86.25928596,1336.489,66.205,0.159295476,0.0,0.0,0.0141999999999999,66205000.0,UNB,,,UNB,105546021.67,0.191174062288133,0.2168110935063525,105546021.67,66205000.0,0.0141999999999999,1.0,0.2168110935063525,3.0,2021.0,2019.0,170817553.97623956,0.133964852306901,0.0,6.0,converged,7.2482695007239055,7.114304648417004,7.114304648417004,5.623922859811554e-13,converged
UNB,2023,2919073601.660736,E_pb,False,2919073601.660736,488517341.3132786,1257901513.635239,81935000.0,0.2185783836767941,0.1046445959191985,0.2154677078544214,0.081784506,16.98328179929068,5.460253751865093e-65,ok,1.0,0.021778642,0.071278642,4.460023768,6.521325183,0.816028755,0.715142328,21.84449035,23.29783745,72.68750718,38.84752509,38.84752509,24.56151073,22.84201962,67.26364016,36.79270006,36.79270006,7.292254804,0.055780633,2.104680219,13.34,15.88939,5.22999773,14.36316309,85.63683691,1468.879,81.935,0.167721784,0.0,0.0,0.0495,81935000.0,UNB,,,UNB,138502691.2,0.2846421450458741,0.2185783836767941,138502691.2,81935000.0,0.0495,1.0,0.2185783836767941,3.0,2022.0,2020.0,216480653.33202288,0.1398448033018587,0.0,5.0,converged,7.371408822954627,7.231564019652768,7.231564019652768,2.387314588122185e-13,converged
UNTY,2018,2195859387.784041,E_pb,False,2195859387.784041,5253592741.090093,1515600138.4138267,220310000.0,0.191261164647664,0.097815291161916,0.1827406277632337,0.044898351,13.259800703060789,1.9797330625091835e-40,insufficient_returns,0.0,-0.264685514,-0.246585514,1.644375426,5.955353883,0.540530888,0.525862733,21.58687943,23.25782561,23.15234288,19.87072494,19.87072494,22.15799615,31.361166,9.474948524,18.96611981,18.96611981,7.364646439,0.139511144,1.615972503,13.49,33.48413,2.82795148,4.024733555,95.97526645,1579.157,220.31,0.041935112,0.0,0.0,0.0181,220310000.0,UNTY,,,UNTY,208245636.00000003,0.1858949139567897,,208245636.00000003,220310000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E
UNTY,2019,2178550369.518016,E_pb,False,2178550369.518016,6829382349.412305,1648156564.2252972,293310000.0,0.191261164647664,0.097815291161916,0.1801729132682185,-0.246585514,10.371590128279292,1.6696065775151062e-25,insufficient_returns,0.0,0.075965153,0.097365153,1.531168588,5.802403423,0.705279325,0.685690918,20.28455285,21.11906936,49.6094662,28.33446623,28.33446623,21.58687943,23.25782561,23.15234288,19.87072494,19.87072494,7.449464264,0.17063403,1.528129538,13.06,33.48413,2.161608798,4.117965338,95.88203466,1718.942,293.31,0.042948247,0.0,0.0,0.0214,293310000.0,UNTY,,,UNTY,226401927.0,0.3469356887377846,,226401927.0,293310000.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E
USB,2016,831469047325.3359,E_pb,False,831469047325.3359,64672282311.32112,,47286000000.0,0.2426560432436656,0.1106640108109164,0.2355535233041081,0.158937016,12.963024964614425,9.91358444445448e-39,insufficient_returns,0.0,0.287997177,0.289997177,1.889560132,4.969372243,0.838823558,0.544760428,74.21371681,63.3681364,32.42922133,51.04307094,51.04307094,67.23016439,49.53154334,29.76945216,42.60883528,42.60883528,13.00799351,0.10603098,2.085565412,16.0,26.17208,2.341925405,40.48296965,55.36788988,445964.0,47286.0,0.73116331,0.0,1.0,0.002,47286000000.0,USB,,,USB,80035998634.23999,0.1702704439249942,,80035998634.23999,47286000000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E
USB,2017,840158413285.59,E_pb,False,840158413285.59,87043652982.82127,,48910000000.0,0.2426560432436656,0.1106640108109164,0.2353948131630373,0.289997177,13.43480805206271,1.8902365857623515e-41,insufficient_returns,0.0,0.206004198,0.214004198,1.864231602,5.15088223,0.853304292,0.60310987,75.13243601,64.6126814,35.35852023,52.69409462,52.69409462,74.21371681,63.3681364,32.42922133,51.04307094,51.04307094,13.04340675,0.105856636,2.033641743,12.9,26.17208,2.346431796,34.63501406,61.63889074,462040.0,48910.0,0.561901969,0.0,1.0,0.008,48910000000.0,USB,,,USB,83479244828.16,0.1144042910158735,,83479244828.16,48910000000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E
USB,2018,672097943718.3,E_pb,False,672097943718.3,73698327647.46951,,55479000000.0,0.0537351507734668,0.0634337876933667,0.0544746886083648,0.214004198,51.14734403394146,0.0,ok,0.0,-0.259610361,-0.241510361,2.000167899,6.408034741,1.033938346,0.664584934,75.43582083,62.91087012,34.32354658,51.43078247,51.43078247,75.13243601,64.6126814,35.35852023,52.69409462,52.69409462,13.05488507,0.118703651,1.63172154,12.6,26.17208,2.888738216,41.30865321,54.87443284,467374.0,55479.0,0.75278506,0.0,1.0,0.0181,55479000000.0,USB,,,USB,71201968806.40001,0.2081467216410809,0.0537351507734668,71201968806.40001,55479000000.0,0.0181,1.0,0.0537351507734668,2.0,2017.0,2016.0,125685832062.27344,0.0304413674638317,0.0,8.0,converged,27.47393544590922,27.443494078445383,27.443494078445383,4.153912955611634e-166,converged
USB,2019,858414409898.144,E_pb,False,858414409898.144,97659505359.9452,,62548000000.0,0.2874510709868957,0.1218627677467239,0.2762049907128792,-0.241510361,8.724788039966983,1.3333983106416692e-18,ok,0.0,0.10973876,0.13113876,1.70847891,5.894260477,1.116100677,0.757595687,76.24117827,60.71433837,48.70252559,55.83625388,55.83625388,75.43582083,62.91087012,34.32354658,51.43078247,51.43078247,13.11317328,0.126250944,1.983040048,12.7,26.11457,2.208485088,37.47435795,58.5107,495426.0,62548.0,0.64047017,0.0,1.0,0.0214,62548000000.0,USB,,,USB,92375595854.08,0.2177053749937969,0.2874510709868957,92375595854.08,62548000000.0,0.0214,1.0,0.2874510709868957,3.0,2018.0,2016.0,153599289122.1373,0.1728749200878044,0.0,6.0,converged,5.407122092281666,5.234247172193862,5.234247172193862,8.282932544999318e-08,converged
USB,2020,748298556951.136,E_pb,False,748298556951.136,49833110375.77914,,51829000000.0,0.2426340047815395,0.1106585011953849,0.2340851698914739,0.13113876,12.134737757679424,3.456555944753401e-34,ok,1.0,-0.20999201,-0.20559201,1.073355001,4.519649763,1.106555083,0.625721547,76.98169436,61.29160242,47.14739858,55.63468786,55.63468786,76.24117827,60.71433837,48.70252559,55.83625388,55.83625388,13.22474847,0.093570197,1.490408936,13.4,26.11457,1.582099422,48.3551466,46.49303206,553905.0,51829.0,1.040051476,1.0,0.0,0.0044,51829000000.0,USB,,,USB,72588615463.68001,0.3696153609012484,0.2426340047815395,72588615463.68001,51829000000.0,0.0044,1.0,0.2426340047815395,3.0,2019.0,2017.0,124190068833.86069,0.1418186388484234,0.0,7.0,converged,6.263772078393179,6.121953439544756,6.121953439544756,4.6217518770062016e-10,converged
USB,2021,910631387370.311,E_pb,False,910631387370.311,72790959991.73633,,42751000000.0,0.2055663343000764,0.1013915835750191,0.2008949927405463,-0.20559201,14.330133538208177,7.092379537458551e-47,ok,1.0,0.319927608,0.320327608,1.568656288,1.736643804,1.092828872,0.741057681,77.27983235,70.22181973,55.88843868,63.5866309,63.5866309,76.98169436,61.29160242,47.14739858,55.63468786,55.63468786,13.25913651,0.074572114,1.716446267,13.4,19.17617,1.701365185,35.4864588,60.42182409,573284.0,42751.0,0.587311941,1.0,0.0,0.0004,42751000000.0,USB,,,USB,83328316945.07,0.2480621250464836,0.2055663343000764,83328316945.07,42751000000.0,0.0004,1.0,0.2055663343000764,3.0,2020.0,2018.0,126062219964.72202,0.1358812867517436,0.0,5.0,converged,8.029176758000093,7.893295471248349,7.893295471248349,1.4715485579963717e-15,converged
USB,2022,919304018500.92,E_pb,False,919304018500.92,72716501565.47665,,69545000000.0,0.2663867727789882,0.116596693194747,0.2558521503140964,0.320327608,11.499473727776522,6.636109295941072e-31,ok,1.0,0.035617225,0.049817225,3.611220313,6.336451543,0.978488428,0.551886878,76.6526491,71.47213493,60.7741433,65.96213447,36.25209527,77.27983235,70.22181973,55.88843868,63.5866309,63.5866309,13.42217904,0.103059402,1.518858042,11.9,19.17617,4.438238516,46.20155542,48.30851214,674805.0,69545.0,0.956385394,1.0,0.0,0.0141999999999999,69545000000.0,USB,,,USB,66765961831.38,0.2605020541494307,0.2663867727789882,66765961831.38,69545000000.0,0.0141999999999999,1.0,0.2663867727789882,3.0,2021.0,2019.0,135330401042.85788,0.1314233238622164,0.0,8.0,converged,5.239414156182764,5.107990832320548,5.107990832320548,1.6280122240511957e-07,converged
