instrument,year,E,E_source,weak_E_proxy,E_pb,E_de,E_wacc,F,sigma_E,sigma_D_hat,sigma_V_hat,mu_hat,DD_a,PD_a,naive_status
BMRC,2020,3764576292.1884604,E_pb,False,3764576292.1884604,390426118.08882076,2890934068.441567,2835000.0,0.17429717960343455,0.09357429490085864,0.1742364351398273,0.057246619,41.519266007915355,0.0,ok
BMRC,2021,5680409538.43701,E_pb,False,5680409538.43701,577488956.7296759,4311081074.2257805,419000.0,0.14410172978227007,0.08602543244556751,0.14409744625770682,-0.192570769,64.62143615590549,0.0,ok
BMRC,2022,5160526624.289975,E_pb,False,5160526624.289975,147886508853.01443,4144313054.640715,112439000.0,0.20514165935065495,0.10128541483766373,0.20292706264951135,0.214193838,19.916227322282868,1.4717527699475636e-88,ok
BMRC,2023,3061305784.76476,E_pb,False,3061305784.76476,23132441097.95091,3799583464.254299,26298000.0,0.2059939131896471,0.10149847829741178,0.20510389583691693,0.067445382,23.461618135170436,5.030431225500557e-122,ok
BOH,2016,51083482647.763695,E_pb,False,51083482647.763695,4304335869.284289,13904987685.11889,800932000.0,0.19126116464766402,0.09781529116191601,0.1898186545827285,0.044898351,22.115215588711372,1.1281409337514898e-108,insufficient_returns
BOH,2017,48150234823.62165,E_pb,False,48150234823.62165,5202282291.848994,14895732840.225695,766009000.0,0.19126116464766402,0.09781529116191601,0.18979783928766614,0.319419393,23.488563861673963,2.6692795766233976e-122,insufficient_returns
BOH,2018,36357020667.329895,E_pb,False,36357020667.329895,4117923827.3315835,14837465675.629198,640138000.0,0.08206752295971902,0.07051688073992976,0.08186766963920387,0.203358389,51.99756958866954,0.0,ok
BOH,2019,51536267823.63374,E_pb,False,51536267823.63374,3916773973.695512,15385593681.40635,689871000.0,0.32565373056515184,0.13141343264128796,0.32308795121428785,-0.293632225,12.321748974621613,3.458875351851421e-35,ok
BOH,2020,44599502212.991745,E_pb,False,44599502212.991745,2183971902.4562125,15816209599.926119,661071000.0,0.25257209519682233,0.11314302379920559,0.2505356093745121,0.033146139,16.876213487889046,3.366355059397711e-64,ok
BOH,2021,52575711488.99409,E_pb,False,52575711488.99409,3325911292.5210285,,460881000.0,0.16880872578936135,0.09220218144734034,0.16814302501361444,-0.203735106,26.927827417406935,5.187215415055578e-160,ok
BOH,2022,61062761495.77263,E_pb,False,61062761495.77263,7937484170.495676,,1135784000.0,0.20674281238037412,0.10168570309509353,0.20482440443592173,0.208207183,20.45771415763683,2.564351268893803e-93,ok
BOKF,2016,44823385941.8066,E_pb,False,44823385941.8066,32828957053.574547,27911393527.870155,5717302000.0,0.19126116464766402,0.09781529116191601,0.18069030973593492,0.044898351,12.21900365388357,1.2304105996536502e-34,insufficient_returns
BOKF,2017,45628992324.92137,E_pb,False,45628992324.92137,59179208318.90758,29366921291.03784,5854537000.0,0.19126116464766402,0.09781529116191601,0.1806348083936687,0.319423811,13.713604744282184,4.208499066810631e-43,insufficient_returns
BOKF,2018,36516694375.537384,E_pb,False,36516694375.537384,49147025427.06364,33034036076.291107,7418714000.0,0.04268242478081637,0.0606706061952041,0.04571981940687294,0.259061747,44.548107573102584,0.0,ok
BOKF,2019,42621797825.39178,E_pb,False,42621797825.39178,13028327859.769957,25378274820.55842,8621328000.0,0.348668364266644,0.137167091066661,0.3130846285107911,-0.312401801,4.538483920802886,2.833005764145166e-06,ok
BOKF,2020,38801884132.171555,E_pb,False,38801884132.171555,4166998440.2515073,24345217856.323746,3821361000.0,0.29332821955170474,0.12333205488792619,0.27808731727452407,0.088205528,8.850933573877457,4.339510307251542e-19,ok
BOKF,2021,64305674014.968796,E_pb,False,64305674014.968796,15142390475.10623,43142503647.47222,2494428000.0,0.20039533464330034,0.10009883366082509,0.19665009484865675,-0.122595584,15.99650359603385,6.757767234247552e-58,ok
BOKF,2022,60332876631.78178,E_pb,False,60332876631.78178,53793653826.000145,42191741355.83646,7138490000.0,0.1731064284542103,0.09327660711355257,0.16466041039069532,0.220648776,14.899114396992555,1.669884126376016e-50,ok
BOKF,2023,44223184261.64521,E_pb,False,44223184261.64521,16501493177.423195,32297047088.70166,8955450000.0,0.17828407954780198,0.09457101988695049,0.16418653585288087,-0.034598287,10.557001603504744,2.357409710272056e-26,ok
BRBS,2022,2643610012.3762283,E_pb,False,2643610012.3762283,2117545050.963493,2684617519.33141,351671000.0,0.19126116464766402,0.09781529116191601,0.18028983887261224,0.044898351,12.040298030390723,1.09083021598238e-33,insufficient_returns
BRBS,2023,876589751.400516,E_pb,False,876589751.400516,260430942.89898202,1411311257.8505578,314855000.0,0.19126116464766402,0.09781529116191601,0.16656685929966492,-0.041574198,7.656764732099562,9.533773743854364e-15,insufficient_returns
BRKL,2017,8690438921.29668,E_pb,False,8690438921.29668,10696937234.028275,6189572179.908401,1020819000.0,0.19126116464766402,0.09781529116191601,0.1814384080183034,0.044898351,12.572415094683807,1.4971744139705404e-36,insufficient_returns
BRKL,2018,7965194580.244881,E_pb,False,7965194580.244881,10014927926.216728,6770482633.947078,920542000.0,0.19126116464766402,0.09781529116191601,0.18158038573941207,0.142611662,13.180751575685221,5.662843598714209e-40,insufficient_returns
BRKL,2019,9704978745.433607,E_pb,False,9704978745.433607,8030861958.372806,7062911306.382817,902749000.0,0.2671870070075837,0.11679675175189592,0.25438835155564105,-0.235247827,8.63360659994104,2.972360170678826e-18,ok
BRKL,2020,8166891614.92925,E_pb,False,8166891614.92925,3442071089.2230725,7221530272.147037,820247000.0,0.19312029993905178,0.09828007498476295,0.1844643290754386,0.022985638,13.010192175052724,5.353624126038525e-39,ok
BRKL,2021,10479795718.9075,E_pb,False,10479795718.9075,2776482300.324533,7621738003.146621,357321000.0,0.1625644876813642,0.09064112192034104,0.16019303320286288,-0.277210743,19.489337379197917,6.761031696893614e-85,ok
BRKL,2022,8563821339.678623,E_pb,False,8563821339.678623,6434952350.381873,7513140508.316635,1432652000.0,0.2591375263672915,0.11478438159182287,0.23844944822797506,0.238767718,9.029350903936313,8.634653400779635e-20,ok
BSRR,2018,3252551631.599016,E_pb,False,3252551631.599016,922990234.9447687,2259957312.438376,107226000.0,0.19126116464766402,0.09781529116191601,0.18827887583898054,0.044898351,18.440014479257652,3.1362222385147077e-76,insufficient_returns
BSRR,2019,3616641705.30132,E_pb,False,3616641705.30132,545186214.4566383,2259538153.4886723,80656000.0,0.19126116464766402,0.09781529116191601,0.1892226568042032,-0.232170914,18.893566045388138,6.442047859581927e-80,insufficient_returns
BUSE,2017,11085643272.901161,E_pb,False,11085643272.901161,1626353650.2436266,5380441731.564192,749693000.0,0.19126116464766402,0.09781529116191601,0.18534196509001777,0.044898351,15.036549726923798,2.1151558211142343e-51,insufficient_returns
BUSE,2018,8795898020.32896,E_pb,False,8795898020.32896,909284261.0959083,5326274813.995211,405637000.0,0.19126116464766402,0.09781529116191601,0.1871417319987207,0.172015075,17.506362446477308,6.406215631210231e-69,insufficient_returns
BUSE,2019,11392284393.38234,E_pb,False,11392284393.38234,1339271229.4027672,7185490718.606115,467872000.0,0.268742425551519,0.11718560638787975,0.2627636517694721,-0.208044108,11.379727022264504,2.638231591146336e-30,ok
BUSE,2020,9291585261.834492,E_pb,False,9291585261.834492,829842423.1844084,6687609721.899569,478532000.0,0.1990010984067065,0.09975027460167663,0.19413987781495376,0.084311309,15.874259634324625,4.7765743879397913e-57,ok
BUSE,2021,13940225598.281248,E_pb,False,13940225598.281248,1444383995.6831882,8961810460.524948,628225000.0,0.15978591122879396,0.0899464778071985,0.15677427469508748,-0.173628848,18.866598108726784,1.0734080938763346e-79,ok
BUSE,2022,13631848642.35191,E_pb,False,13631848642.35191,1902115891.8962524,8360264229.275564,904708000.0,0.2071243262284996,0.1017810815571249,0.2005681053472435,0.236057486,14.921382251031897,1.1963253954773786e-50,ok
BUSE,2023,12688955600.276648,E_pb,False,12688955600.276648,1064498748.2444283,8292700889.44645,512270999.99999994,0.2049931694212893,0.10124829235532233,0.20096736988548358,0.044794795,16.29026693049964,5.786152007030947e-60,ok
BWB,2020,3688697702.692176,E_pb,False,3688697702.692176,455060005.14153594,2230235810.6560016,142239000.0,0.19126116464766402,0.09781529116191601,0.18779160912371118,0.044898351,17.68248008024701,2.8611386568009017e-70,insufficient_returns
BWB,2021,5333294989.20792,E_pb,False,5333294989.20792,718560314.4213742,,134739000.0,0.19126116464766402,0.09781529116191601,0.18895854480798374,-0.221563344,18.331633712222594,2.313968549771539e-75,insufficient_returns
BWB,2022,5815258592.733235,E_pb,False,5815258592.733235,711125390.7258471,,476655000.0,0.2511415619604278,0.11278539049010695,0.2406601464196372,0.133604459,11.156285817782797,3.3360592512603207e-29,ok
BWB,2023,4388543870.593547,E_pb,False,4388543870.593547,1177184713.0703788,,412538000.0,0.1915031123413726,0.09787577808534315,0.18345808535362434,0.080166439,13.723059619143806,3.694033226517101e-43,ok
BWFG,2018,2182430875.08674,E_pb,False,2182430875.08674,1811273047.276853,1699895429.8381622,185155000.0,0.19126116464766402,0.09781529116191601,0.1839533111554988,0.044898351,14.005791519740237,7.183503743083585e-45,insufficient_returns
BWFG,2019,2123798932.7825751,E_pb,False,2123798932.7825751,1499561147.6833262,1685276260.3500228,175207000.0,0.19126116464766402,0.09781529116191601,0.18413966447128066,-0.239048102,12.589694729547345,1.2030102269863954e-36,insufficient_returns
BWFG,2020,1800234639.121443,E_pb,False,1800234639.121443,883535432.5005388,1837310755.1874402,200258000.0,0.15179390136789428,0.08794847534197357,0.14540269698400118,-0.024379108,15.588377522753227,4.3661661573503374e-55,ok
BWFG,2021,3009073884.6049953,E_pb,False,3009073884.6049953,1256537313.1583211,2301593796.483596,84441000.0,0.1624921425253462,0.09062303563133656,0.1605303936792559,-0.34301672,20.214916084561416,3.61841358289927e-91,ok
BWFG,2022,2951384634.47108,E_pb,False,2951384634.47108,517946849.0326332,2488670637.6651273,158959000.0,0.2862782724882023,0.12156956812205058,0.2778605752771379,0.228270898,11.38524179018005,2.4765334770970414e-30,ok
BWFG,2023,2735935013.309904,E_pb,False,2735935013.309904,437652733.2923076,2357788812.7372637,159205000.0,0.3130445705671738,0.12826114264179345,0.302883250041184,0.164468367,9.968181824959514,1.0501924983805136e-23,ok
BY,2018,4205250425.762319,E_pb,False,4205250425.762319,6677620678.711591,,495934000.0,0.19126116464766402,0.09781529116191601,0.18140343909932705,0.044898351,12.555283772602047,1.859228741443427e-36,insufficient_returns
BY,2019,5005021253.955811,E_pb,False,5005021253.955811,5665893521.086916,,576972000.0,0.19126116464766402,0.09781529116191601,0.1816023116064837,-0.286127085,10.830757961739682,1.2305480350239042e-27,insufficient_returns
BY,2020,4227406885.535081,E_pb,False,4227406885.535081,544689040.954896,,757694000.0,0.2687006199844017,0.11717515499610043,0.24567000569894523,0.093872976,7.927811148193801,1.115210740226246e-15,ok
BY,2021,7575520452.981196,E_pb,False,7575520452.981196,1983698050.725617,,630146000.0,0.19081731804112426,0.09770432951028107,0.1836667986278669,-0.126683753,13.192793719532505,4.8270048916882225e-40,ok
CAC,2017,5599827612.1662,E_pb,False,5599827612.1662,680199368.7666922,2140811942.588048,611498000.0,0.19126116464766402,0.09781529116191601,0.18206152381208082,0.044898351,12.888736919416145,2.6044974534154337e-38,insufficient_returns
CAC,2018,5090442995.697256,E_pb,False,5090442995.697256,682909860.6610582,2864288190.4818206,341694000.0,0.19126116464766402,0.09781529116191601,0.18538320274793094,0.162628659,15.705940124280724,6.886042128680838e-56,insufficient_returns
CAC,2019,6026469221.423881,E_pb,False,6026469221.423881,673618085.3551091,2945013487.0219665,339554000.0,0.2557514972442192,0.1139378743110548,0.2481873742043605,-0.199058577,10.883874367404703,6.879393992399066e-28,ok
CAC,2020,4683336473.138908,E_pb,False,4683336473.138908,421311063.1233755,3066668158.2201,251698000.0,0.18686082728678552,0.09671520682169638,0.18226319529387452,0.0632569,16.583336751485128,4.598849449664625e-62,ok
CAC,2021,6871491030.687458,E_pb,False,6871491030.687458,724714363.1242894,4045127074.8969455,260714999.99999997,0.1361148964890718,0.08402872412226794,0.13421090684404713,-0.130946362,23.612055374999866,1.449045886845536e-123,ok
CAC,2022,7210213476.673699,E_pb,False,7210213476.673699,622233540.2373472,3769093452.6833096,314123000.0,0.15669450512125252,0.08917362628031314,0.15387567038547142,0.179165418,21.728190230312755,5.554749634650439e-105,ok
CADE,2019,25441228016.74107,E_pb,False,25441228016.74107,4549216564.907168,15728194336.404701,1540022000.0,0.19126116464766402,0.09781529116191601,0.18592750883527662,0.044898351,15.548851962485825,8.099171757626356e-55,insufficient_returns
CADE,2020,24525752432.34774,E_pb,False,24525752432.34774,2094408202.0887477,,939367000.0,0.19126116464766402,0.09781529116191601,0.18781409776577138,0.087023726,17.939256869515628,2.911430773031401e-72,insufficient_returns
CADE,2021,50689781174.88537,E_pb,False,50689781174.88537,5634283927.654464,,1764599000.0,0.17585339344552967,0.09396334836138243,0.1730985597941995,-0.161670528,18.575361307506363,2.543080794328976e-77,ok
CADE,2022,47961335836.5204,E_pb,False,47961335836.5204,5700048867.220644,,4471521000.0,0.2034129171504233,0.10085322928760583,0.19466653509724074,0.241502388,13.789528185711035,1.4734043873340891e-43,ok
CATY,2016,22657050769.632397,E_pb,False,22657050769.632397,4173181002.15451,12095419419.882442,836798000.0,0.19126116464766402,0.09781529116191601,0.18793283301465374,0.044898351,17.890169218115194,7.034024975189407e-72,insufficient_returns
CATY,2017,25755331154.39863,E_pb,False,25755331154.39863,10177513113.608936,14577919348.419788,741617000.0,0.19126116464766402,0.09781529116191601,0.1886457295434754,0.317908343,20.546802997885763,4.110083284946118e-94,insufficient_returns
CATY,2018,20414683966.61659,E_pb,False,20414683966.61659,11731316536.969166,15792915874.847109,736746000.0,0.05425786602643022,0.06356446650660756,0.05458203326657382,0.241176133,65.89908655117236,0.0,ok
CATY,2019,22809880038.463978,E_pb,False,22809880038.463978,12239049719.209549,16927079248.210976,843841000.0,0.33224126206133936,0.13306031551533484,0.32513552809073015,-0.292066802,9.191208019727869,1.9422703559162432e-20,ok
CATY,2020,19845358280.223866,E_pb,False,19845358280.223866,3536889741.891712,17586956256.790154,292850000.0,0.2762214956299614,0.11905537390749035,0.2739359845206328,0.099590353,15.67075448389015,1.1985840002640185e-55,ok
CATY,2021,27589056869.19984,E_pb,False,27589056869.19984,3688460725.8176837,20006498223.00017,162281000.0,0.20058587231345146,0.10014646807836286,0.19999853461335576,-0.171455119,24.751456867688226,1.4951558478795883e-135,ok
CATY,2022,25570874827.207554,E_pb,False,25570874827.207554,12660085739.429556,20912695555.645096,626736000.0,0.2206852112088519,0.10517130280221298,0.21792172543235677,0.265740704,18.240007293271088,1.2421260433851225e-74,ok
CATY,2023,26519186706.50856,E_pb,False,26519186706.50856,12029933103.980408,21855368351.332565,674923000.0,0.2197784221487676,0.1049446055371919,0.21692839378433892,0.007740714,16.965823373390865,7.3512158369768216e-65,ok
CBAN,2018,1525082933.9892058,E_pb,False,1525082933.9892058,423016963.7558614,1078005454.2847388,68229000.0,0.19126116464766402,0.09781529116191601,0.18725961393681478,0.044898351,16.971442023439018,6.680521489847199e-65,insufficient_returns
CBAN,2019,1716769430.0590563,E_pb,False,1716769430.0590563,516282790.86570376,1299390103.026475,85792000.0,0.19126116464766402,0.09781529116191601,0.18681365553956852,-0.183680805,15.223232492503909,1.2398499464307564e-52,insufficient_returns
CBAN,2020,1537976249.1656978,E_pb,False,1537976249.1656978,98880048.00603516,655817215.0669936,167081000.0,0.13604761622929573,0.08401190405732394,0.13094856232382754,0.008719579,17.739950835636517,1.0305763723594196e-70,ok
CBAN,2021,2791079307.2249503,E_pb,False,2791079307.2249503,607960173.3296874,2349851108.5036454,88448000.0,0.09670668902842611,0.07417667225710653,0.09601465359664195,-0.104601369,35.13792654857533,8.887015057245652e-271,ok
CBAN,2022,2650749293.857282,E_pb,False,2650749293.857282,737694433.7622594,2302002606.4174232,203352000.0,0.0987981486646405,0.07469953716616012,0.09708114553795187,0.092244677,28.111597872085756,3.534092454916792e-174,ok
CBFV,2018,1203779105.357876,E_pb,False,1203779105.357876,269635201.48671454,1077905176.5686345,50979000.0,0.19126116464766402,0.09781529116191601,0.1874645944847869,0.044898351,17.233180365708417,7.484498432147223e-67,insufficient_returns
