instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,F,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,solver_status,equity_vol,sigma_E_method,sigma_E_window_months,sigmaE_window_end_year,sigmaE_window_start_year,E_t,F_t,rf_t,T,sigma_E_tminus1,asset_value,asset_vol,solver_cost,nfev,status_flag,d1,d2,DD_m,PD_m
ASB,2023,1,-0.029892899,0.019607101,3.991673675,6.725299121,1.021308211,0.782368264,42.74738517,87.9108311,68.07526008,70.3186843,70.3186843,50.5324411,72.6085666,66.2694704,63.4980147,63.4980147,10.62171398,0.068467255,0.811755601,12.21,19.61724684,4.949070387,26.11070038,68.72327702,41015.855,2808.243,0.379939687,0,0,0.0495,2808243000.0,ASB,,,ASB,3230674456.86,0.3250455693760349,converged,0.3250455693760349,monthly36,36,2022,2020,3230674456.86,2808243000.0,0.0495,1.0,0.3250455693760349,5903293196.17677,0.17788703479685866,0.0,6,converged,4.543744532329028,4.365857497532169,4.365857497532169,6.331250780115188e-06
ATLO,2018,0,-0.163846779,-0.145746779,1.610707381,5.941922712,0.626006246,0.54967526,21.58687943,28.33782733,17.88252276,20.49327055,20.49327055,22.15799615,28.29339618,22.36902311,22.08637282,22.08637282,7.283233474,0.0379714,1.36659084,16.1,27.88763,2.403082714,16.14736382,83.85263618,1455.687351,55.274486,0.19256835,0,0,0.0181,55274486.0,ATLO,,,ATLO,226633535.2,0.1741587146768899,converged,0.1741587146768899,monthly36,36,2017,2015,226633535.2,55274486.0,0.0181,1.0,0.1741587146768899,280916552.85964423,0.14050508875791534,0.0,5,converged,11.76980198497175,11.629296896213834,11.629296896213834,1.462484067941124e-31
ATLO,2019,0,0.005117159,0.026517159,1.192711468,4.631537351,0.577518997,0.505421084,20.28455285,20.75660816,20.42767696,17.64924135,17.64924135,21.58687943,28.33782733,17.88252276,20.49327055,20.49327055,7.46001983,0.027074628,1.379630074,14.3,27.88763,1.62326315,16.51466482,83.48533518,1737.182505,47.03357,0.197815159,0,0,0.021400000000000002,47033570.0,ATLO,,,ATLO,250170613.6,0.1838264391957041,converged,0.1838264391957041,monthly36,36,2018,2016,250170613.6,47033570.0,0.021400000000000002,1.0,0.1838264391957041,296208358.5390397,0.15525549026270033,0.0,7,converged,12.068195778866293,11.912940288603593,11.912940288603593,5.066979333546885e-33
ATLO,2021,1,0.124208575,0.124608575,0.8943287,1.438478915,0.716913121,0.630735118,17.43215031,18.39276359,24.56155549,17.96497072,17.96497072,20.28455285,20.75660816,20.42767696,17.64924135,17.64924135,7.667177441,0.020051557,1.071659029,14.8,20.57005,0.992080076,14.67682555,85.32317445,2137.041,42.851,0.172014528,0,0,0.0004,42851000.0,ATLO,,,ATLO,222667169.83,0.2649843694916539,converged,0.2649843694916539,monthly36,36,2020,2018,222667169.83,42851000.0,0.0004,1.0,0.2649843694916539,265501032.86943093,0.22223386592020622,0.0,7,converged,8.319990685871531,8.097756819951325,8.097756819951325,2.799091635102996e-16
ATLO,2022,1,0.028534044,0.042734044,3.694093948,5.996126898,0.528090272,0.453858036,15.8938172,17.13352444,23.06238361,16.80068622,16.80068622,17.43215031,18.39276359,24.56155549,17.96497072,17.96497072,7.666187265,0.037376471,1.423929649,14.1,20.57005,4.606142801,17.07542353,82.92457647,2134.926,79.796,0.205915113,0,0,0.014199999999999999,79796000.0,ATLO,,,ATLO,212305062.87,0.257759817413165,converged,0.257759817413165,monthly36,36,2021,2019,212305062.87,79796000.0,0.014199999999999999,1.0,0.257759817413165,290975966.75769335,0.18806953320296774,0.0,5,converged,7.048735377261258,6.860665844058291,6.860665844058291,3.4270160187385225e-12
ATLO,2023,1,-0.025727273,0.023772727,3.584683608,5.484925721,0.575283642,0.434347974,14.03688525,16.48253531,28.7092158,18.5106552,18.5106552,15.8938172,17.13352444,23.06238361,16.80068622,16.80068622,7.675769179,0.076355115,1.157459188,14.0,20.57005,4.491763673,29.00280569,70.99719431,2155.481,164.582,0.408506364,0,0,0.0495,164582000.0,ATLO,,,ATLO,191892843.78,0.2456442980862369,converged,0.2456442980862369,monthly36,36,2022,2020,191892843.78,164582000.0,0.0495,1.0,0.2456442980862369,348526382.1158925,0.1352476762631867,0.0,7,converged,5.9812559617704455,5.846008285507259,5.846008285507259,2.517544882655442e-09
AUBN,2018,0,-0.144018529,-0.125918529,1.894916628,5.200776627,0.404743464,0.400798657,21.58687943,20.74963797,76.49122807,37.82866254,37.82866254,22.15799615,21.31877976,57.62411348,31.31879561,31.31879561,6.706956464,0.002811471,1.295433843,17.38,27.20876,2.77389873,1.334097291,98.66590271,818.077,2.3,0.013521361,0,0,0.0181,2300000.0,AUBN,,,AUBN,110610542.0,0.153730516017782,converged,0.153730516017782,monthly36,36,2017,2015,110610542.0,2300000.0,0.0181,1.0,0.153730516017782,112869286.48915642,0.15065406137149515,0.0,7,converged,26.03825981773846,25.887605756366966,25.887605756366966,4.592104346934144e-148
AUBN,2019,0,0.032419029,0.053819029,1.24622842,4.538365364,0.460326919,0.458408985,20.28455285,30.47859125,63.45113021,37.95978814,37.95978814,21.58687943,20.74963797,76.49122807,37.82866254,37.82866254,6.718867008,0.001291251,1.922196506,18.12,27.20876,1.638544643,0.571494702,99.4285053,827.879,1.069,0.005747795,0,0,0.021400000000000002,1069000.0,AUBN,,,AUBN,185166100.0,0.2453331620553263,converged,0.2453331620553263,monthly36,36,2018,2016,185166100.0,1069000.0,0.021400000000000002,1.0,0.2453331620553263,186212466.44283068,0.24395458423116037,0.0,4,converged,21.361851503882654,21.117896919651493,21.117896919651493,2.7233146238384292e-99
AUBN,2020,1,-0.046883867,-0.042483867,0.556804247,5.664497732,0.80839996,0.798987645,18.99807322,35.02090883,66.37571731,41.26562901,41.26562901,20.28455285,30.47859125,63.45113021,37.95978814,37.95978814,6.863382195,0.002500531,1.380611444,18.31,26.40944,0.813445029,1.575568208,98.42443179,956.597,2.392,0.016007897,0,0,0.0044,2392000.0,AUBN,,,AUBN,145652353.0,0.3040106593279699,converged,0.3040106593279699,monthly36,36,2019,2017,145652353.0,2392000.0,0.0044,1.0,0.3040106593279699,148033851.32135454,0.29911988511183224,0.0,6,converged,13.955767226710332,13.6566473415985,13.6566473415985,9.213722948504688e-43
AUBN,2021,1,0.094032853,0.094432853,0.89437452,1.501436075,0.61824943,0.604847024,17.43215031,41.7541321,61.44287227,42.82948354,42.82948354,18.99807322,35.02090883,66.37571731,41.26562901,41.26562901,7.007736351,0.003119938,1.096269648,17.06,19.84393,1.001149314,2.69003625,97.30996375,1105.15,3.448,0.027643996,0,0,0.0004,3448000.0,AUBN,,,AUBN,111599374.5,0.427635431704861,converged,0.427635431704861,monthly36,36,2020,2018,111599374.5,3448000.0,0.0004,1.0,0.427635431704861,115045995.57580306,0.4148240575731813,0.0,4,converged,8.66385902862912,8.24903497105594,8.24903497105594,7.983935359947322e-17
AUBN,2022,1,-0.0276647,-0.0134647,3.73841582,6.519271931,0.592065946,0.577050447,17.26625006,36.72224572,49.43761639,36.22874146,36.22874146,17.43215031,41.7541321,61.44287227,42.82948354,42.82948354,6.931362425,0.002491483,1.184277068,16.25,19.56899,4.66419427,3.133824088,96.86617591,1023.888,2.551,0.032352099,0,0,0.014199999999999999,2551000.0,AUBN,,,AUBN,81192500.10000001,0.3914345668324941,converged,0.3914345668324941,monthly36,36,2021,2019,81192500.10000001,2551000.0,0.014199999999999999,1.0,0.3914345668324941,83707531.87875484,0.3796737329769214,0.0,4,converged,9.421561941091554,9.041888208114631,9.041888208114631,7.699426125910597e-20
BAC,2016,0,0.294272614,0.296272614,1.68557989,4.762380718,1.598445255,0.563856359,93.34922256,76.20075905,53.99551693,69.91846793,38.62590063,92.72934151,70.75346278,57.12465537,68.43271701,37.47722807,14.59852906,0.187863534,0.921933918,14.3,31.88739,2.361766859,69.9379706,25.9621837,2188067.0,411058.0,2.693840064,1,0,0.002,411058000000.0,BAC,,,BAC,166454546585.6,0.2177670658141877,converged,0.2177670658141877,monthly36,36,2015,2013,166454546585.6,411058000000.0,0.002,1.0,0.2177670658141877,576691251994.1251,0.06285567708928357,0.0,6,converged,5.449756356201424,5.3869006791121405,5.3869006791121405,3.584150975093408e-08
BAC,2017,0,0.284169939,0.292169939,1.512839951,4.784765439,1.329092417,0.618955918,94.32511457,91.14427914,48.57815996,75.38431681,41.9684742,93.34922256,76.20075905,53.99551693,69.91846793,38.62590063,14.64022708,0.191533617,1.240411104,14.8,31.375235,2.049993302,60.67678975,36.2928731,2281234.0,436933.0,1.67186515,1,0,0.008,436933000000.0,BAC,,,BAC,222341095710.72,0.2870739268840896,converged,0.2870739268840896,monthly36,36,2016,2014,222341095710.72,436933000000.0,0.008,1.0,0.2870739268840896,655792459966.0684,0.09733090048562837,0.0,8,converged,4.302859129286555,4.205528228800926,4.205528228800926,1.3023653666522137e-05
BAC,2018,0,-0.268533597,-0.250433597,1.797409796,6.103296922,1.304886603,0.65281828,94.22387632,86.9951807,57.21303111,76.28986619,43.48201175,94.32511457,91.14427914,48.57815996,75.38431681,41.9684742,14.67184192,0.185418434,0.980461714,15.1,29.3161,2.685247043,56.78119783,40.18132536,2354507.0,436569.0,1.413124065,1,0,0.0181,436569000000.0,BAC,,,BAC,185585521623.04,0.2830160603976913,converged,0.2830160603976913,monthly36,36,2017,2015,185585521623.04,436569000000.0,0.0181,1.0,0.2830160603976913,614323584813.691,0.08549931806846428,0.0,8,converged,4.249512591884402,4.164013273815938,4.164013273815938,1.5635096155738047e-05
BAC,2019,0,0.231232155,0.252632155,1.482562011,5.349237711,1.646262365,0.724091742,93.71635181,92.01588734,78.05375406,86.22948996,48.92282579,94.22387632,86.9951807,57.21303111,76.28986619,43.48201175,14.70507901,0.176727625,1.289136553,14.7,28.77183,1.958150658,62.14512496,34.75691033,2434079.0,430169.0,1.787993362,1,0,0.021400000000000002,430169000000.0,BAC,,,BAC,265272811345.92,0.280422858858887,converged,0.280422858858887,monthly36,36,2018,2016,265272811345.92,430169000000.0,0.021400000000000002,1.0,0.280422858858887,686333957265.4323,0.10838565173021833,0.0,9,converged,4.562042019092909,4.453656367362691,4.453656367362691,4.221008743123002e-06
BAC,2020,1,-0.148520537,-0.144120537,0.857205216,4.16307957,1.594350872,0.614394316,92.5716326,91.55028176,75.58004541,84.66738501,47.56625065,93.71635181,92.01588734,78.05375406,86.22948996,48.92282579,14.85211516,0.160509883,1.055520927,16.6,28.29134,1.255636554,66.66454954,29.97139261,2819627.0,452578.0,2.224272673,1,0,0.0044,452578000000.0,BAC,,,BAC,228291280860.16,0.2373166333401154,converged,0.2373166333401154,monthly36,36,2019,2017,228291280860.16,452578000000.0,0.0044,1.0,0.2373166333401154,678882311070.737,0.07980370595710791,0.0,6,converged,5.176100188596418,5.0962964826393105,5.0962964826393105,1.7318127036874388e-07
BAC,2021,1,0.425187971,0.425587971,1.382160432,1.630812608,1.488893228,0.686895608,93.99980913,93.5264954,70.21682698,83.9594101,50.49034335,92.5716326,91.55028176,75.58004541,84.66738501,47.56625065,14.96908283,0.156554593,1.464727956,15.8,19.20182099,1.50095176,57.52450314,39.80816052,3169495.0,496199.0,1.445042986,1,0,0.0004,496199000000.0,BAC,,,BAC,359382721788.87,0.3248416105054304,converged,0.3248416105054304,monthly36,36,2020,2018,359382721788.87,496199000000.0,0.0004,1.0,0.3248416105054304,855382627965.535,0.13648314655077134,0.0,7,converged,4.061202204328521,3.9247190577777498,3.9247190577777498,4.341550710121007e-05
BAC,2022,1,-0.023749422,-0.009549422,3.733547254,6.374252665,1.405726143,0.516898586,92.5540416,94.12852816,70.22801476,83.89270397,49.89027722,93.99980913,93.5264954,70.21682698,83.9594101,50.49034335,14.93110287,0.163385031,1.081917016,16.4,17.51754106,4.53008662,65.04722538,31.20169662,3051375.0,498549.0,2.084733602,1,0,0.014199999999999999,498549000000.0,BAC,,,BAC,264853285472.16,0.3333581613620677,converged,0.3333581613620677,monthly36,36,2021,2019,264853285472.16,498549000000.0,0.014199999999999999,1.0,0.3333581613620677,756371014506.6372,0.11674005473698325,0.0,7,converged,3.7505914953202795,3.633851440583296,3.633851440583296,0.00013961083672080844
BANC,2017,0,0.271441182,0.279441182,2.675408876,6.881219201,0.982098994,0.859575762,22.15799615,24.86655784,13.40768703,17.16058002,17.16058002,21.15270351,25.09794342,7.433162685,15.1245185,15.1245185,9.242599602,0.181616371,1.405626313,14.56,31.375235,3.621027403,14.15888639,68.16723594,10327.852,1875.707,0.20770809,0,0,0.008,1875707000.0,BANC,,,BANC,3038441000.0,0.3614693217033709,converged,0.3614693217033709,monthly36,36,2016,2014,3038441000.0,1875707000.0,0.008,1.0,0.3614693217033709,4899201087.446798,0.2241811170423981,0.0,6,converged,4.43041364567488,4.206232528632483,4.206232528632483,1.2983153488355902e-05
BANC,2018,0,-0.368283797,-0.350183797,3.252554141,9.576469558,1.226682951,1.082802554,21.58687943,26.90616123,71.25582945,38.99755457,38.99755457,22.15799615,24.86655784,13.40768703,17.16058002,17.16058002,9.271441774,0.15961922,0.943640874,13.71,28.26105,4.875486551,12.96251198,69.98288329,10630.067,1696.763,0.185224034,0,0,0.0181,1696763000.0,BANC,,,BANC,1958433400.0,0.3870982382668705,converged,0.3870982382668705,monthly36,36,2017,2015,1958433400.0,1696763000.0,0.0181,1.0,0.3870982382668705,3624748834.512227,0.2091611590261822,0.0,6,converged,3.8201972084073925,3.61103604938121,3.61103604938121,0.00015248813145247208
BANC,2019,0,0.027175203,0.048575203,2.90117819,9.23060114,1.417062158,1.190484143,20.28455285,22.08563256,66.62527857,34.93957403,34.93957403,21.58687943,26.90616123,71.25582945,38.99755457,38.99755457,8.965514703,0.175594022,1.2186828,15.9,20.99961,3.631497038,16.01040103,66.45647384,7828.41,1374.622,0.240915596,0,0,0.021400000000000002,1374622000.0,BANC,,,BANC,2527865200.0,0.4024037260465672,converged,0.4024037260465672,monthly36,36,2018,2016,2527865200.0,1374622000.0,0.021400000000000002,1.0,0.4024037260465672,3873379032.041849,0.2626230837986175,0.0,5,converged,4.157417935323899,3.8947948515252815,3.8947948515252815,4.914093733982821e-05
BANC,2020,1,-0.05643583,-0.05203583,2.176342072,9.151999085,1.854563481,1.450775543,59.6320703,26.03722398,53.40078526,37.9013895,37.9013895,20.28455285,22.08563256,66.62527857,34.93957403,34.93957403,8.971744801,0.10176349,1.037583975,15.9,21.00652,2.793478037,20.53231301,58.27415807,7877.334,801.625,0.352339934,0,0,0.0044,801625000.0,BANC,,,BANC,2164429400.0,0.3469689934387899,converged,0.3469689934387899,monthly36,36,2019,2017,2164429400.0,801625000.0,0.0044,1.0,0.3469689934387899,2962534990.3357673,0.25349571771099666,0.0,5,converged,5.300640699458372,5.047144981747375,5.047144981747375,2.2423052043542377e-07
BANC,2021,1,0.128314233,0.128714233,2.677855868,2.588304856,1.617301077,1.239771357,60.77547065,37.22857482,74.91793295,51.69597128,51.69597128,59.6320703,26.03722398,53.40078526,37.9013895,37.9013895,9.147799108,0.083037401,1.267087044,14.98,20.93924,3.277547515,25.91489044,67.28229768,9393.743,780.032,0.38516655,0,0,0.0004,780032000.0,BANC,,,BANC,1229497639.74,0.5227341885321466,converged,0.5227341885321466,monthly36,36,2020,2018,1229497639.74,780032000.0,0.0004,1.0,0.5227341885321466,2009040852.9746494,0.32019760279577153,0.0,5,converged,3.116016481108451,2.7958188783126796,2.7958188783126796,0.002588420184281508
BANC,2022,1,-0.111157373,-0.096957373,3.605307223,8.450735791,1.239085087,1.002579762,61.9919856,34.14939707,73.03272768,49.75201133,49.75201133,60.77547065,37.22857482,74.91793295,51.69597128,51.69597128,9.126634363,0.108989263,0.979783779,14.21,21.24215,4.672445064,23.0486046,76.9513954,9197.016,1002.376,0.299521594,0,0,0.014199999999999999,1002376000.0,BANC,,,BANC,940218150.15,0.5016753781893297,converged,0.5016753781893297,monthly36,36,2021,2019,940218150.15,1002376000.0,0.014199999999999999,1.0,0.5016753781893297,1928133853.290672,0.24517056243427343,0.0,5,converged,2.8487667254642135,2.6035961630299402,2.6035961630299402,0.004612569204720127
BANC,2023,1,-0.104077093,-0.054577093,4.279569934,6.844454732,1.170415274,0.754068457,59.08980188,59.93591641,74.82969626,62.95244192,62.95244192,61.9919856,34.14939707,73.03272768,49.75201133,49.75201133,10.55929791,0.099857648,0.780552288,16.43,15.37586305,5.096179393,39.48396114,60.51603886,38534.064,3847.921,0.652454488,0,0,0.0495,3847921000.0,BANC,,,BANC,2257551573.8,0.4623123782255308,converged,0.4623123782255308,monthly36,36,2022,2020,2257551573.8,3847921000.0,0.0495,1.0,0.4623123782255308,5918812122.278643,0.1767809105896824,0.0,6,converged,2.8041970980644466,2.6274161874747644,2.6274161874747644,0.0043018016756004845
BANF,2016,0,0.275536059,0.277536059,1.76629918,6.141909336,0.719346171,0.704718339,21.15270351,21.28198054,22.69482366,18.72599887,18.72599887,18.2821119,19.10479156,21.51552288,17.22156485,17.22156485,8.856369198,0.00462448,2.068935333,15.33,34.30712,2.279187388,3.062922487,96.93707751,7018.952,32.459,0.031597017,0,0,0.002,32459000.000000004,BANF,,,BANF,1546621270.0,0.1677074050086859,converged,0.1677074050086859,monthly36,36,2015,2013,1546621270.0,32459000.000000004,0.002,1.0,0.1677074050086859,1579015416.883518,0.16426682660758415,0.0,7,converged,23.742291119574773,23.57802429296719,23.57802429296719,3.2391379509567915e-123
BANF,2017,0,0.211474666,0.219474666,1.695404776,5.198330442,0.562811844,0.555926617,22.15799615,19.90234849,24.78723404,18.79496911,18.79496911,21.15270351,21.28198054,22.69482366,18.72599887,18.72599887,8.889191963,0.004530304,2.103334065,15.62,34.30712,2.252894559,1.850422566,98.14957743,7253.156,32.859,0.018853087,0,0,0.008,32859000.0,BANF,,,BANF,1700369220.0,0.1901830276018589,converged,0.1901830276018589,monthly36,36,2016,2014,1700369220.0,32859000.0,0.008,1.0,0.1901830276018589,1732966396.6974666,0.18660568221658644,0.0,6,converged,21.386139008104365,21.199533325887778,21.199533325887778,4.822401954392475e-100
BANF,2018,0,-0.257423586,-0.239323586,1.622667877,7.529413924,0.783379486,0.774406871,21.58687943,14.98633453,21.24472574,15.0813232,15.0813232,22.15799615,19.90234849,24.78723404,18.79496911,18.79496911,8.932510672,0.003759972,1.802121988,16.29,33.42944,2.790869349,1.710699938,98.28930006,7574.258,28.479,0.017404742,0,0,0.0181,28479000.0,BANF,,,BANF,1658815720.0,0.2239258923645233,converged,0.2239258923645233,monthly36,36,2017,2015,1658815720.0,28479000.0,0.0181,1.0,0.2239258923645233,1686783887.0894504,0.22021303399649594,0.0,6,converged,18.726225288470907,18.50601225447441,18.50601225447441,9.233833121469543e-77
BANF,2019,0,0.110191861,0.131591861,1.560036488,6.839547693,0.871376818,0.862676141,20.28455285,11.1469661,20.53804521,12.92259146,12.92259146,21.58687943,14.98633453,21.24472574,15.0813232,15.0813232,9.055527907,0.003257622,2.031295958,14.42,33.42944,2.148710387,1.492425587,98.50757441,8565.758,27.904,0.015150364,0,0,0.021400000000000002,27904000.0,BANF,,,BANF,2075680432.0,0.2167415528754992,converged,0.2167415528754992,monthly36,36,2018,2016,2075680432.0,27904000.0,0.021400000000000002,1.0,0.2167415528754992,2102993630.5245018,0.2139265648796838,0.0,5,converged,20.41181463018046,20.197888065300774,20.197888065300774,5.108722243368959e-91
BANF,2020,1,-0.171907814,-0.167507814,1.300648758,9.160356382,1.405930314,1.387176471,20.0319078,35.38460418,12.084477,22.05004758,22.05004758,20.28455285,11.1469661,20.53804521,12.92259146,12.92259146,9.128301014,0.003028975,1.798560063,15.64,33.42944,2.200405797,1.990420718,98.00957928,9212.357,27.904,0.02030843,0,0,0.0044,27904000.0,BANF,,,BANF,1951352360.0,0.2107593697700591,converged,0.2107593697700591,monthly36,36,2019,2017,1951352360.0,27904000.0,0.0044,1.0,0.2107593697700591,1979133852.1174922,0.20780090098895482,0.0,6,converged,20.63338088838141,20.425579987392457,20.425579987392457,4.953752930333749e-93
BANF,2021,1,0.293350321,0.293750321,2.006201047,1.544777472,1.363029479,1.315685953,18.48795725,38.53599035,22.15250799,27.24079029,27.24079029,20.0319078,35.38460418,12.084477,22.05004758,22.05004758,9.149061811,0.009142095,1.963309084,17.3,21.24418,2.190677304,4.369407545,95.63059245,9405.612,85.987,0.045690479,0,0,0.0004,85987000.0,BANF,,,BANF,2300476006.08,0.3551957521154332,converged,0.3551957521154332,monthly36,36,2020,2018,2300476006.08,85987000.0,0.0004,1.0,0.3551957521154332,2386428618.1580462,0.3424025755414685,0.0,4,converged,9.878362800864492,9.535960225323024,9.535960225323024,7.4252402752858745e-22
BANF,2022,1,0.009041259,0.023241259,3.490277906,8.970059868,1.137779202,1.110544264,16.94937276,44.86363711,22.60256009,30.54128564,30.54128564,18.48795725,38.53599035,22.15250799,27.24079029,27.24079029,9.424472482,0.006970048,2.317623478,16.61,20.45447,4.35943006,2.990801928,97.00919807,12387.863,86.344,0.030830086,0,0,0.014199999999999999,86344000.0,BANF,,,BANF,2898966880.8,0.3682938264005822,converged,0.3682938264005822,monthly36,36,2021,2019,2898966880.8,86344000.0,0.014199999999999999,1.0,0.3682938264005822,2984093460.1433244,0.3577875892289013,0.0,4,converged,10.1203005700683,9.7625129808394,9.7625129808394,8.15318315923985e-23
BANF,2023,1,0.060921671,0.110421671,0.110421671,7.792237282,1.115607807,1.115607807,14.98557002,40.31887931,25.31391435,29.260079,29.260079,16.94937276,44.86363711,22.60256009,30.54128564,30.54128564,9.423194529,0.007230173,2.235435359,16.9,19.56257,0.0,0.0,100.0,12372.042,89.452,0.0,0,0,0.0495,89452000.0,BANF,,,BANF,3205370641.94,0.3924064034155798,converged,0.3924064034155798,monthly36,36,2022,2020,3205370641.94,89452000.0,0.0495,1.0,0.3924064034155798,3290502571.7456226,0.3822540593093355,0.0,4,converged,9.751766954581594,9.369512895272258,9.369512895272258,3.6434016534243595e-21
BANR,2016,0,0.271661317,0.273661317,1.527523883,8.2611278,1.255529529,1.149897266,21.15270351,27.65481043,37.73748578,27.30228085,27.30228085,18.2821119,23.76090842,34.38112745,24.16261646,24.16261646,9.189491333,0.026047544,1.358165746,13.4,31.88739,1.888614485,11.88405187,88.11594813,9793.668,255.101,0.134868342,0,0,0.002,255101000.0,BANR,,,BANR,1847450989.02,0.2401628289235117,converged,0.2401628289235117,monthly36,36,2015,2013,1847450989.02,255101000.0,0.002,1.0,0.2401628289235117,2102042296.8879623,0.21107522786563393,0.0,6,converged,10.10673552626214,9.895660298396507,9.895660298396507,2.1736600201725292e-23
BANR,2017,0,0.177577543,0.185577543,1.571641895,7.204809401,1.049713213,0.983216058,22.15799615,31.16594429,57.29924502,36.08603658,36.08603658,21.15270351,27.65481043,37.73748578,27.30228085,27.30228085,9.186376416,0.019949281,1.380906517,13.81,31.375235,2.044033137,8.971228445,91.02877156,9763.209,194.769,0.098553768,0,0,0.008,194769000.0,BANR,,,BANR,1856909310.62,0.2398312109825277,converged,0.2398312109825277,monthly36,36,2016,2014,1856909310.62,194769000.0,0.008,1.0,0.2398312109825277,2050126374.6414926,0.21722797886261971,0.0,5,converged,10.981257963737082,10.764029984874462,10.764029984874462,2.544734110253262e-27
BANR,2018,0,-0.253049506,-0.234949506,1.485651221,7.894237981,0.917943584,0.857752395,21.58687943,27.64934071,55.92271819,33.84625154,33.84625154,22.15799615,31.16594429,57.29924502,36.08603658,36.08603658,9.381880433,0.065138097,1.249781585,13.12,33.3473,2.54786528,9.525334225,90.47466577,11871.317,773.275,0.105281784,0,0,0.0181,773275000.0,BANR,,,BANR,1816261143.06,0.2067451633119174,converged,0.2067451633119174,monthly36,36,2017,2015,1816261143.06,773275000.0,0.0181,1.0,0.2067451633119174,2575665771.0969615,0.14578879404932077,0.0,5,converged,8.450277565689156,8.304488771639836,8.304488771639836,5.012507385674056e-17
BANR,2019,0,0.057329093,0.078729093,1.285807353,6.043018305,0.809516123,0.748819911,20.28455285,30.48412377,59.84081503,36.6628188,36.6628188,21.58687943,27.64934071,55.92271819,33.84625154,33.84625154,9.441771962,0.054568098,1.246519872,12.93,33.3473,1.823803646,10.8423868,89.1576132,12604.031,687.778,0.121609209,0,0,0.021400000000000002,687778000.0,BANR,,,BANR,1921881395.98,0.1890841941913391,converged,0.1890841941913391,monthly36,36,2018,2016,1921881395.98,687778000.0,0.021400000000000002,1.0,0.1890841941913391,2595097316.760891,0.14003228038637378,0.0,5,converged,9.705745711772265,9.565713431385891,9.565713431385891,5.571512797940003e-22
BANR,2020,1,-0.196029824,-0.191629824,1.086553589,6.051228145,1.102514299,0.894948867,18.99807322,45.57936492,63.03030303,45.29827409,45.29827409,20.28455285,30.48412377,59.84081503,36.6628188,36.6628188,9.617911461,0.036586868,0.983077788,14.73,31.65856,1.799242525,25.33799856,74.66200144,15031.623,549.96,0.339369399,0,0,0.0044,549960000.0,BANR,,,BANR,1611082200.0,0.204852805295796,converged,0.204852805295796,monthly36,36,2019,2017,1611082200.0,549960000.0,0.0044,1.0,0.204852805295796,2158627691.8134174,0.15289098230510878,0.0,5,converged,9.048736740228478,8.895845757923368,8.895845757923368,2.8988028214515774e-19
BANR,2021,1,0.245629636,0.246029636,1.476710763,1.532577802,1.099396639,0.91707277,17.53574147,31.44788252,70.68341515,41.05909631,41.05909631,18.99807322,45.57936492,63.03030303,45.29827409,45.29827409,9.729424123,0.031709197,1.229411341,14.71,20.12428,1.602131037,19.92953975,80.07046025,16804.872,532.869,0.248900027,0,0,0.0004,532869000.0,BANR,,,BANR,2078107183.44,0.327314554325006,converged,0.327314554325006,monthly36,36,2020,2018,2078107183.44,532869000.0,0.0004,1.0,0.327314554325006,2610763078.4387693,0.2605348345708105,0.0,5,converged,6.231264284274329,5.970729449703518,5.970729449703518,1.1809757272309324e-09
BANR,2022,1,0.033181615,0.047381615,3.56840971,7.787657948,0.999193048,0.86037899,20.47425428,34.5319134,68.4273743,42.44060208,42.44060208,17.53574147,31.44788252,70.68341515,41.05909631,41.05909631,9.66987887,0.028837906,1.483805586,14.04,19.86252,4.403643259,16.75890873,83.24109127,15833.431,456.603,0.201329758,0,0,0.014199999999999999,456603000.0,BANR,,,BANR,2161061937.6,0.34104603484179,converged,0.34104603484179,monthly36,36,2021,2019,2161061937.6,456603000.0,0.014199999999999999,1.0,0.34104603484179,2611226992.878933,0.2822510767432737,0.0,7,converged,6.3694851179717595,6.087234041228486,6.087234041228486,5.74389914607599e-10
