instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m
WTBA,2017,0.0,0.191678878,0.199678878,1.872170016,6.825230435,0.974167982,0.901678591,22.15799615,32.84275939,55.48501487,36.26461401,36.26461401,21.15270351,31.76728393,35.69254835,28.60589024,28.60589024,7.656515485,0.056875382,2.289886191,11.76,30.15295,2.4240134,10.32192938,89.67807062,2114.377,120.256,0.115099815,0.0,0.0,16.974339094775072,6.35889648668787e-65,8.7542075651844,1.0277125715616834e-18
WTBA,2018,0.0,-0.23345547,-0.21535547,1.702181823,6.557275695,0.718399489,0.643121711,21.58687943,31.53896837,43.5631801,31.32607315,31.32607315,22.15799615,32.84275939,55.48501487,36.26461401,36.26461401,7.739171114,0.089406453,1.628500131,11.5,30.23419,2.704185337,14.3671713,85.6328287,2296.568,205.328,0.167776442,0.0,0.0,14.714065912729543,2.618214456376515e-49,7.21907959405349,2.617030756787435e-13
WTBA,2019,0.0,0.064845564,0.086245564,1.318441624,5.47727091,0.706308933,0.646779408,20.28455285,36.13026734,57.30977396,38.55213123,38.55213123,21.58687943,31.53896837,43.5631801,31.32607315,31.32607315,7.813466646,0.091114048,1.98193298,11.4,30.15295,1.778511358,11.64310017,88.35689983,2473.691,225.388,0.131773525,0.0,0.0,14.519944277706456,4.5291923332292626e-48,8.238059324623757,8.751320004951953e-17
WTBA,2020,1.0,-0.058925054,-0.054525054,1.521410638,6.22957878,1.00563715,0.897478512,18.99807322,29.57815257,67.85361925,39.0980666,39.0980666,20.28455285,36.13026734,57.30977396,38.55213123,38.55213123,8.066441136,0.0698063,1.420939,11.45,30.15295,2.244779568,14.71504246,85.28495754,3185.744,222.385,0.172539717,0.0,0.0,15.985204861624034,8.101669188085717e-58,7.687134217673981,7.52336322665036e-15
WTBA,2021,1.0,0.155306435,0.155706435,1.405442085,1.527703564,0.96150888,0.856023861,21.31944896,36.40155206,63.64327654,41.52652038,41.52652038,18.99807322,29.57815257,67.85361925,39.0980666,39.0980666,8.160575674,0.057101292,1.975811535,10.89,20.94923,1.607491369,13.48605497,86.51394503,3500.201,199.866,0.155883019,0.0,0.0,12.947611961077252,1.2118852341939796e-38,6.475385535348165,4.7285078357489077e-11
WTBA,2022,1.0,-0.05830058,-0.04410058,3.635529592,6.376524074,0.913274077,0.5173181,21.43199519,27.8927097,61.216946,36.68971755,36.68971755,21.31944896,36.40155206,63.64327654,41.52652038,41.52652038,8.192354067,0.134466008,2.013919399,12.08,20.94923,4.62732455,49.19319382,50.80680618,3613.218,485.855,0.968240232,0.0,0.0,10.46815282076473,6.049032709547299e-26,4.855909378748627,5.991775005316111e-07
WTBA,2023,1.0,-0.008234806,0.041265194,3.69943247,5.727238282,0.963149614,0.452106263,19.58276213,26.35578359,75.871971,41.18498449,41.18498449,21.43199519,27.8927097,61.216946,36.68971755,36.68971755,8.249511897,0.15490708,1.575574414,11.88,20.94923,4.65833582,58.84634688,41.15365312,3825.758,592.637,1.42991794,0.0,0.0,7.922475423052823,1.1641406043424769e-15,4.259758200017298,1.023240858750096e-05
RBB,2018,0.0,-0.293873335,-0.275773335,1.525892857,6.879803823,0.748021073,0.694150078,21.58687943,24.45463412,58.78858539,33.29338926,33.29338926,22.15799615,29.12308847,72.27064745,40.46248496,40.46248496,7.9976638,0.145498893,0.938196035,21.71,40.790275,2.98888205,11.5882667,88.4117333,2974.002,432.714,0.131071593,0.0,0.0,9.351392957328894,4.325044940607535e-21,5.845225921875401,2.5294060859199e-09
RBB,2019,0.0,0.044639184,0.066039184,1.239236312,5.798081956,0.869135978,0.740668738,20.28455285,24.60223308,68.59704977,36.89764553,36.89764553,21.58687943,24.45463412,58.78858539,33.29338926,33.29338926,7.933271647,0.040781988,1.040634691,23.82,39.54008797,1.964804456,22.29270064,77.70729936,2788.535,113.722,0.286880394,0.0,0.0,8.947306566104643,1.8213076993205404e-19,5.616722462229795,9.730681964510361e-09
RBB,2020,1.0,-0.132136621,-0.127736621,1.161218509,4.973045586,0.940380211,0.710389198,18.99807322,34.97065676,63.47226417,40.19546086,40.19546086,20.28455285,24.60223308,68.59704977,36.89764553,36.89764553,8.116737117,0.08019947,0.702410426,20.77,38.86133668,2.035915654,34.62085635,65.37914365,3350.072,268.674,0.529539765,0.0,0.0,8.358480140096335,3.176570420712081e-17,4.807512138977886,7.641007121686092e-07
RBB,2021,1.0,0.191477681,0.191877681,1.431260082,1.607760654,0.918540606,0.7241572,23.32221139,33.52004489,58.78236596,38.63576281,38.63576281,18.99807322,34.97065676,63.47226417,40.19546086,40.19546086,8.349530231,0.079823442,1.092420138,23.15,30.07972521,1.848692066,27.7406789,72.2593211,4228.194,337.509,0.383904505,0.0,0.0,7.795818362227989,3.1996190680244204e-15,4.484548778145359,3.653419518713876e-06
RBB,2022,1.0,-0.028159045,-0.013959045,2.933788665,6.62827935,0.853683282,0.639371289,21.43199519,36.8538246,70.18156425,44.34235776,44.34235776,23.32221139,33.52004489,58.78236596,38.63576281,38.63576281,8.273606598,0.104184475,0.816189423,24.27,29.60261091,4.180900938,32.255855,67.744145,3919.058,408.305,0.476142329,0.0,0.0,7.949428363422102,9.368704709082685e-16,4.41686869644397,5.007050953646307e-06
RBB,2023,1.0,-0.035316484,0.014183516,3.091645874,6.048367559,0.989240476,0.639049571,18.87639465,32.32732642,83.22839153,46.69346421,46.69346421,21.43199519,36.8538246,70.18156425,44.34235776,44.34235776,8.300534816,0.070562155,0.693128102,25.92,29.57797,4.378841825,43.76168727,56.23831273,4026.025,284.085,0.77814723,0.0,0.0,8.08678493565832,3.063014908695331e-16,4.834905184925439,6.660455615414281e-07
FGBI,2018,0.0,-0.21637399,-0.19827399,2.537898423,5.845096821,0.577216544,0.491428739,21.58687943,45.87171545,13.44103931,27.59114502,27.59114502,22.15799615,49.92465954,11.71013498,28.97827973,28.97827973,7.505058187,0.019006048,1.387896726,12.97,33.35277,4.043706304,20.75621321,79.24378679,1817.211,34.538,0.261928588,0.0,0.0,20.566453936582626,2.7415810414616137e-94,11.306820328004871,6.07049726472777e-30
FGBI,2019,0.0,-0.078064273,-0.056664273,2.02386658,4.677021879,0.527682096,0.474767985,20.28455285,45.53657751,19.75061021,29.69636212,29.69636212,21.58687943,45.87171545,13.44103931,27.59114502,27.59114502,7.657857297,0.040972201,1.277244624,12.61,32.85475,3.086538895,14.23577049,85.76422951,2117.216,86.747,0.165987272,0.0,0.0,15.087756298745122,9.747998675286549e-52,8.464851630846551,1.2823949146580675e-17
FGBI,2020,1.0,-0.359766291,-0.355366291,1.314394361,3.483193709,0.541176619,0.393395003,18.99807322,36.38031554,16.95056881,24.14684128,24.14684128,20.28455285,45.53657751,19.75061021,29.69636212,29.69636212,7.813218808,0.047159855,0.969266403,12.22,32.43432,2.283379117,35.73215237,64.26784763,2473.078,116.63,0.555988005,0.0,0.0,14.35188325604952,5.184149558633053e-47,7.530928086906235,2.5190465597058735e-14
FGBI,2021,1.0,0.191288096,0.191688096,1.805429771,1.723764843,0.422887197,0.355149914,17.43215031,34.7625528,30.55443257,28.24182192,28.24182192,18.99807322,36.38031554,16.95056881,24.14684128,24.14684128,7.964892582,0.017245633,1.144511649,11.22,20.43701,2.098168805,17.01581839,70.98194285,2878.12,49.635,0.239720381,0.0,0.0,12.796039319783477,8.62643588757847e-38,6.798627227578134,5.2810357392308026e-12
FGBI,2022,1.0,0.17873448,0.19293448,3.85945513,5.981940032,0.507935244,0.417142209,15.8938172,30.73843624,23.58752328,23.73777275,23.73777275,17.43215031,34.7625528,30.55443257,28.24182192,28.24182192,8.055585259,0.058187499,1.244516083,11.16,20.43701,4.679389037,19.33928794,70.69410182,3151.347,183.369,0.273562963,0.0,0.0,10.693269622951552,5.4721679602452936e-27,4.780328572441329,8.750446646914882e-07
FBIZ,2018,0.0,-0.251395589,-0.233295589,2.107457086,7.131644198,0.807402373,0.724309922,21.58687943,19.70278958,45.55605824,26.1727646,26.1727646,22.15799615,15.42270733,61.7209087,29.86918996,29.86918996,7.583988725,0.1571237,0.948522829,11.85,32.398379,3.412501435,14.50794163,85.49205837,1966.457,308.977,0.16969929,0.0,0.0,7.766084735036531,4.047470421865753e-15,4.7120184633088815,1.2263757541930377e-06
FBIZ,2019,0.0,0.020859666,0.042259666,2.460436788,6.325631846,0.869711811,0.762358704,20.28455285,28.26220715,65.15800686,37.47493721,37.47493721,21.58687943,19.70278958,45.55605824,26.1727646,26.1727646,7.648157637,0.157111932,1.1616635,12.01,14.9769263,2.851204564,14.20890654,85.79109346,2096.779,329.429,0.165622164,0.0,0.0,7.010161054576337,1.1902197393709517e-12,4.776864229629455,8.902495094581741e-07
FBIZ,2020,1.0,-0.288334915,-0.283934915,1.701640319,5.586966529,1.078843147,0.746309862,18.99807322,58.9098543,60.87336254,51.13369824,51.13369824,20.28455285,28.26220715,65.15800686,37.47493721,37.47493721,7.850819189,0.167155859,0.76501845,11.25,15.24643474,2.227326683,34.4573546,65.5426454,2567.837,429.229,0.525724197,0.0,0.0,8.18083691710131,1.409395925105027e-16,5.282997815438887,6.354345374028364e-08
FBIZ,2021,1.0,0.266149595,0.266549595,2.649509365,1.692058568,0.937102496,0.797707872,43.64390868,57.38757813,71.85661284,56.04373291,56.04373291,18.99807322,58.9098543,60.87336254,51.13369824,51.13369824,7.883410545,0.155877048,1.06146209,10.82,7.65266,2.62635835,15.91159978,84.08840022,2652.905,413.527,0.18922467,0.0,0.0,4.878278547587695,5.350786262009006e-07,3.4653307372262065,0.0002647898837083
FBIZ,2022,1.0,0.103758032,0.117958032,4.667776797,6.940075791,0.763998025,0.668734883,40.71150775,56.55641169,73.98608573,56.34954005,56.34954005,43.64390868,57.38757813,71.85661284,56.04373291,56.04373291,7.998540684,0.153465804,1.229184255,11.26,8.676471792,5.00361611,12.99886788,83.33305146,2976.611,456.808,0.155986942,0.0,0.0,7.022520947036233,1.0895016132383997e-12,3.589566808850043,0.0001656139676252
FBIZ,2023,1.0,-0.003082368,0.046417632,4.559759803,6.438590734,0.802670106,0.679867109,36.66332749,49.75362203,71.07406655,51.76789666,51.76789666,40.71150775,56.55641169,73.98608573,56.34954005,56.34954005,8.162757453,0.094335954,1.201107357,11.19,8.738069303,4.955522837,15.88492052,80.25826413,3507.846,330.916,0.197922553,0.0,0.0,7.542362381793525,2.3076653466792352e-14,3.8005781585087575,7.217943761731157e-05
FRBA,2018,0.0,-0.25870401,-0.24060401,1.711780048,5.468790121,0.481459658,0.452554279,21.58687943,23.63745842,20.42971352,19.07887624,19.07887624,22.15799615,26.83620551,30.77442233,24.38954997,24.38954997,7.444926198,0.067326882,1.161765786,13.12,32.5968,2.865676705,8.655822694,91.34417731,1711.159,115.207,0.09476053,0.0,0.0,12.649721427737065,5.613609810374446e-37,7.587517437827166,1.6304637045375433e-14
FRBA,2019,0.0,-0.019594069,0.001805931,1.70793353,3.972396385,0.391295327,0.361044801,20.28455285,11.11455087,25.19049135,14.58139412,14.58139412,21.58687943,23.63745842,20.42971352,19.07887624,19.07887624,7.606679242,0.063352965,0.99856554,12.77,27.53911,2.354807917,10.36449707,89.63550293,2011.587,127.44,0.115629374,0.0,0.0,10.735361915778032,3.472315946622215e-27,6.976622878052609,1.5117994746662e-12
FRBA,2020,1.0,-0.292176331,-0.287776331,1.449358216,5.561023308,0.907981257,0.774600579,18.99807322,11.77841362,36.44618947,18.96272136,18.96272136,20.28455285,11.11455087,25.19049135,14.58139412,14.58139412,7.760582112,0.081253649,0.776354033,12.9,28.95044,2.365948217,19.50777154,80.49222846,2346.27,190.643,0.242355963,0.0,0.0,11.286251611533974,7.672090158026439e-30,6.8258599822766834,4.370007180871341e-12
FRBA,2021,1.0,0.220957081,0.221357081,1.537747622,1.550603887,0.905094923,0.84105444,17.43215031,12.81663052,33.92626817,18.57050528,18.57050528,18.99807322,11.77841362,36.44618947,18.96272136,18.96272136,7.833498792,0.04949036,1.059542655,12.97,28.86817,1.880725585,9.669437854,90.33056215,2523.744,124.901,0.107045031,0.0,0.0,8.958015934677979,1.6528636509686058e-19,5.338380579630242,4.689022232978073e-08
BMRC,2017,0.0,0.135517489,0.143517489,1.545370691,6.24680313,0.770158287,0.763619462,24.17324669,48.94157876,70.89338824,50.08683891,50.08683891,23.24383959,46.69594949,73.61916951,49.96521557,49.96521557,7.811225782,0.00232522,1.584596771,14.91,36.58443,2.213597204,1.332299379,98.66770062,2468.154,5.739,0.013502893,0.0,0.0,31.452438719183977,1.943695606526969e-217,22.127699015270732,8.554372553565098e-109
BMRC,2018,0.0,-0.210218413,-0.192118413,1.537155598,6.2584816,0.573525101,0.56991499,23.52538211,43.21106858,70.46968688,47.08092167,47.08092167,24.17324669,48.94157876,70.89338824,50.08683891,50.08683891,7.832368086,0.003824043,1.804451601,14.93,36.25868,2.709990266,0.983999465,99.01600053,2520.892,9.64,0.009937782,0.0,0.0,30.28221208411395,9.829793010575314e-202,20.774507597261955,3.680751729142703e-96
BMRC,2019,0.0,0.035846619,0.057246619,1.377314248,5.008363472,0.54210727,0.540310292,22.06022092,41.1487342,67.637695,45.01503857,45.01503857,23.52538211,43.21106858,70.46968688,47.08092167,47.08092167,7.90369972,0.001078573,1.816110462,15.07,36.25868,2.07144247,0.519060678,99.48093932,2707.28,2.92,0.00521769,0.0,0.0,36.54081617733857,1.2474578293553843e-292,28.09218311781627,6.102734594772647e-174
BMRC,2020,1.0,-0.196970769,-0.192570769,1.250677,5.942827105,0.846659479,0.842633306,20.85479836,35.41537054,70.09262056,43.06673561,43.06673561,22.06022092,41.1487342,67.637695,45.01503857,45.01503857,7.976569997,0.000973582,1.29407306,16.03,34.19793,2.191206957,0.720895093,99.27910491,2911.926,2.835,0.007261297,0.0,0.0,45.784593145383305,0.0,33.54591875363029,5.1626243785181034e-247
BMRC,2021,1.0,0.213793838,0.214193838,1.793018694,1.515703803,0.755582651,0.755174387,19.0205481,33.68672278,61.27923766,38.99786934,38.99786934,20.85479836,35.41537054,70.09262056,43.06673561,43.06673561,8.369669273,9.71e-05,1.316802519,14.58,25.48846,2.119108198,0.072502878,99.92749712,4314.209,0.419,0.000725555,0.0,0.0,37.60281387995658,9.6682718705132e-310,29.2618322917295,1.5875562973926323e-188
BMRC,2022,1.0,0.053245382,0.067445382,3.109318282,7.342040552,0.756933801,0.756505229,17.26625006,27.70510615,68.45344507,38.58260321,38.58260321,19.0205481,33.68672278,61.27923766,38.99786934,38.99786934,8.330252342,0.027110302,1.278932999,15.9,25.48846,4.082487277,0.075972818,99.92402718,4147.464,112.439,0.000760306,0.0,0.0,15.495670831906477,1.8553370505683223e-54,7.941381744694966,9.997063795315804e-16
BMRC,2023,1.0,0.005828468,0.055328468,3.711237617,6.969067138,0.882376764,0.881629953,15.2370401,27.97942848,54.95802328,33.83550721,33.83550721,17.26625006,27.70510615,68.45344507,38.58260321,38.58260321,8.243782924,0.006913426,0.810382712,16.89,25.48846,4.906584909,0.113555364,99.88644464,3803.903,26.298,0.001136845,0.0,0.0,16.860730233378266,4.375063165770479e-64,10.067359825150682,3.8508886953692635e-24
FRST,2017,0.0,0.147077611,0.155077611,1.826870345,4.116001891,0.393925413,0.351594092,24.17324669,36.50075429,26.61747884,27.97686259,27.97686259,23.24383959,30.32653896,45.80204778,31.83182412,31.83182412,7.868733294,0.155970044,1.188768981,13.8,33.06938,2.533124379,15.24599075,84.75400925,2614.252,407.745,0.179885186,0.0,0.0,12.934728549806154,1.4331683156027372e-38,8.183081091651804,1.383384184748108e-16
FRST,2018,0.0,-0.240350619,-0.222250619,1.912531256,6.173632353,0.648396675,0.573761282,23.52538211,25.96798046,25.73728625,22.42468574,22.42468574,24.17324669,36.50075429,26.61747884,27.97686259,27.97686259,7.901486567,0.088377611,0.912948361,14.92,33.40749,3.151198753,16.34170021,83.65829979,2701.295,238.734,0.19533866,0.0,0.0,14.47906910359474,8.215366504371322e-48,8.291346517607403,5.598677617317318e-17
FRST,2019,0.0,0.002152939,0.023552939,1.37140318,6.327868503,0.912909751,0.809918986,22.06022092,25.76659565,12.76769606,17.63229823,17.63229823,23.52538211,25.96798046,25.73728625,22.42468574,22.42468574,7.909184635,0.070240286,1.048051725,15.29,33.40749,2.029697736,16.03378,83.96622,2722.17,191.206,0.190955125,0.0,0.0,12.031842309051823,1.2085313707056817e-33,7.887441536185398,1.5422228482233359e-15
FRST,2020,1.0,-0.161039718,-0.156639718,1.628106162,3.945430304,1.00577215,0.426616641,20.85479836,33.38469776,11.61985302,21.00932559,21.00932559,22.06022092,25.76659565,12.76769606,17.63229823,17.63229823,8.035496828,0.074916963,0.7556033,17.09,30.88413139,2.43207606,66.26377196,33.73622804,3088.673,231.394,1.964172517,0.0,0.0,11.328923959152249,4.7178388956482145e-30,6.72108433343978,9.018857616982447e-12
FRST,2021,1.0,0.15225762,0.15265762,1.729213788,1.644591785,1.021967718,0.824682817,19.0205481,34.08947455,24.31922278,25.89202886,25.89202886,20.85479836,33.38469776,11.61985302,21.00932559,21.00932559,8.133172304,0.060192284,0.901383209,18.73,21.97215552,2.066412431,23.46486853,76.53513147,3405.586,204.99,0.306589511,0.0,0.0,7.886851853938599,1.5495246840663969e-15,4.736940375959855,1.0848448270855053e-06
FRST,2022,1.0,0.018355417,0.032555417,3.632808034,6.750046651,0.789874053,0.619816055,17.26625006,34.43445701,36.36606102,30.38823832,30.38823832,19.0205481,34.08947455,24.31922278,25.89202886,25.89202886,8.179385984,0.119651585,0.751884858,14.33,21.96275942,4.624357796,26.01288092,73.98711908,3566.664,426.757,0.351586617,0.0,0.0,6.849391208413942,3.7082462570536526e-12,3.9672589939272545,3.635198588486517e-05
FRST,2023,1.0,-0.052286881,-0.002786881,3.775021081,6.052738672,0.791689494,0.571421294,15.2370401,31.33921767,28.76077564,26.08324857,26.08324857,17.26625006,34.43445701,36.36606102,30.38823832,30.38823832,8.257527243,0.038643906,0.831068499,13.44,21.9457,4.838793821,33.05905268,66.94094732,3856.546,149.032,0.493853971,0.0,0.0,10.598970714556163,1.5063885643130632e-26,5.590753066286232,1.1304345644086832e-08
BSRR,2018,0.0,-0.250270914,-0.232170914,1.570530567,7.202815317,0.802416801,0.744424432,21.58687943,19.56444881,61.98201199,32.01749093,32.01749093,22.15799615,26.66887261,63.58156028,36.11712252,36.11712252,7.833006545,0.042507796,1.346658366,14.89,32.94252,2.652257267,10.40810622,89.59189378,2522.502,107.226,0.11617241,0.0,0.0,14.635200776709048,8.374027941176046e-49,7.700684085430872,6.7669855770112545e-15
BSRR,2019,0.0,0.048522842,0.069922842,1.334113771,6.556115532,0.929752725,0.845840099,20.28455285,21.14853775,63.00222859,33.17047701,33.17047701,21.58687943,19.56444881,61.98201199,32.01749093,32.01749093,7.860886586,0.031095462,1.43907964,15.48,32.94252,1.898673049,12.88759341,87.11240659,2593.819,80.656,0.147942112,0.0,0.0,14.290122011239896,1.2608363112272215e-46,8.465779036269687,1.2722307905867784e-17
BCBP,2018,0.0,-0.186578601,-0.168478601,1.676644676,5.844790989,0.576865953,0.524260326,21.58687943,32.89985547,71.94981124,42.22026036,42.22026036,22.15799615,28.09817446,58.80233356,35.10553462,35.10553462,7.891604094,0.105572112,0.921621824,12.01,39.93828,3.0318904,14.31502522,85.68497478,2674.731,282.377,0.167065757,0.0,0.0,13.076860198844733,2.232528520545823e-39,7.0937154968945615,6.527919819705318e-13
BCBP,2019,0.0,0.037254386,0.058654386,1.227069119,5.92031936,0.818864123,0.741287539,20.28455285,22.92548168,65.4897591,34.94735219,34.94735219,21.58687943,32.89985547,71.94981124,42.22026036,42.22026036,7.975037878,0.097201414,1.126365929,13.84,39.81596,1.955839266,14.81279418,85.18720582,2907.468,282.61,0.173885198,0.0,0.0,13.436289489280426,1.8527833158569104e-41,7.619909549240795,1.2692676786627468e-14
MCBS,2020,1.0,-0.040609876,-0.036209876,1.649646617,10.22473592,1.562768935,1.561217741,20.85479836,22.62215779,37.0150005,24.81335887,24.81335887,22.06022092,31.04991687,39.67420142,29.93916748,29.93916748,7.548286712,0.058225897,1.512175103,20.86,31.577105,2.463801025,0.145000954,99.85499905,1897.489,110.483,0.001452115,0.0,0.0,8.72497963457951,1.3311426999873076e-18,4.902464489759711,4.73208636357715e-07
MCBS,2021,1.0,0.127963386,0.128363386,1.555330176,1.515640073,0.424496367,0.424223226,19.0205481,20.50149145,42.16190201,25.57575377,25.57575377,20.85479836,22.62215779,37.0150005,24.81335887,24.81335887,8.041141872,0.161118333,2.415583696,17.77,26.53283,1.942471975,0.087562725,99.91243727,3106.158,500.459,0.000876395,0.0,0.0,8.332034974556455,3.9732231979011784e-17,4.6398742122926535,1.7431065639769664e-06
MCBS,2022,1.0,-0.024964078,-0.010764078,2.974109173,6.258213903,0.523270258,0.52296349,15.8938172,27.46877441,40.44785847,28.20507651,28.20507651,19.0205481,20.50149145,42.16190201,25.57575377,25.57575377,8.13951026,0.1095319,1.558065502,16.68,26.1906,4.044017026,0.079411076,99.92058892,3427.239,375.392,0.000794742,0.0,0.0,8.893884044107262,2.9504635785623817e-19,4.709848912898308,1.239502450418214e-06
MCBS,2023,1.0,0.036133653,0.085633653,0.085633653,5.886991304,0.574247252,0.574247252,14.03688525,32.10670902,38.28944858,29.70912916,29.70912916,15.8938172,27.46877441,40.44785847,28.20507651,28.20507651,8.161324494,0.092782307,1.586918156,17.6,26.1906,0.0,0.0,100.0,3502.823,325.0,0.0,0.0,0.0,9.95237703705842,1.2311514602078877e-23,5.628222311635841,9.103816437157318e-09
CWBC,2018,0.0,-0.273136479,-0.255036479,2.050463764,4.28713418,0.25725667,0.254022796,21.58687943,26.74976666,16.52120808,19.21551918,19.21551918,22.15799615,36.00921389,17.96957218,24.32961608,24.32961608,7.338131512,0.009854757,1.181207572,16.44,26.43008243,3.127857416,1.700980267,98.29901973,1537.836,15.155,0.017304143,0.0,0.0,,,,
CWBC,2019,0.0,-0.026365643,-0.004965643,1.692995859,4.215159038,0.414447486,0.402597121,20.28455285,25.23027094,24.19293219,21.22366998,21.22366998,21.58687943,26.74976666,16.52120808,19.21551918,19.21551918,7.375728724,0.003228423,1.23985508,15.79,21.54100309,2.163909829,3.615958653,96.38404135,1596.755,5.155,0.037516155,0.0,0.0,,,,
CWBC,2020,1.0,-0.095345602,-0.090945602,1.722061225,5.703452589,0.820101039,0.800407552,18.99807322,26.73356966,36.88815061,26.53958477,26.53958477,20.28455285,25.23027094,24.19293219,21.22366998,21.22366998,7.602948365,0.002572232,0.760227232,15.58,26.27314,2.455102226,3.229452581,96.77054742,2004.096,5.155,0.033372267,0.0,0.0,,,,
CWBC,2021,1.0,0.076450295,0.076850295,1.621242184,1.526668998,0.752854468,0.741914149,17.43215031,44.06489377,33.45750313,33.90088844,33.90088844,18.99807322,26.73356966,36.88815061,26.53958477,26.53958477,7.803900037,0.01610276,0.998643674,15.8,26.27314,2.096791898,1.960875412,98.03912459,2450.139,39.454,0.020000948,0.0,0.0,,,,
CWBC,2022,1.0,-0.039527566,-0.025327566,3.033263917,6.493980709,0.747134766,0.597761241,17.26625006,43.52957444,42.04189944,36.92338305,36.92338305,17.43215031,44.06489377,33.45750313,33.90088844,33.90088844,7.792563187,0.047718511,1.423070327,14.92,25.36224,4.08940287,25.08248859,74.91751141,2422.519,115.599,0.334801412,0.0,0.0,,,,
HBCP,2018,0.0,-0.209138521,-0.191038521,-0.191038521,4.629992817,0.308647706,0.308647706,21.58687943,13.74770207,8.828558739,9.997141373,9.997141373,22.15799615,14.50586248,9.371997255,10.5688268,10.5688268,7.674923071,0.029826927,1.101336568,15.59,33.87235,0.0,0.0,100.0,2153.658,64.237,0.0,0.0,0.0,16.800874060747454,1.2023703946699004e-63,9.345970519041208,4.552527762365327e-21
HBCP,2019,0.0,-0.005299733,0.016100267,1.172583513,4.032503016,0.375199581,0.371459767,20.28455285,12.60859825,4.842406877,7.99713121,7.99713121,21.58687943,13.74770207,8.828558739,9.997141373,9.997141373,7.696423981,0.02097693,1.146282072,15.28,33.33196,1.735048408,1.487684902,98.5123151,2200.465,46.159,0.015101512,0.0,0.0,17.028714310233575,2.5148588402440447e-65,10.392129114254333,1.3463697655456823e-25
HBCP,2020,1.0,-0.170476415,-0.166076415,1.383858192,5.315261743,0.749836258,0.736976756,18.99807322,11.93783931,9.303332327,9.270367936,9.270367936,20.28455285,12.60859825,4.842406877,7.99713121,7.99713121,7.860127185,0.013258097,0.760110585,15.18,31.86771136,2.268803168,2.497094161,97.50290584,2591.85,34.363,0.025610459,0.0,0.0,20.53276910603474,5.486971594024505e-94,11.536485338504193,4.319156813413688e-31
HBCP,2021,1.0,0.145150163,0.145550163,1.851774201,1.525207644,0.730831567,0.72122882,17.43215031,24.74672682,15.80710367,17.96493382,17.96493382,18.99807322,11.93783931,9.303332327,9.270367936,9.270367936,7.985567403,0.010749618,1.00582237,15.85,19.61243,2.125447351,1.629293322,98.37070668,2938.244,31.585,0.01656279,0.0,0.0,16.53810777945485,9.752680152389244e-62,10.123111572819145,2.1815982264056262e-24
HBCP,2022,1.0,0.038500786,0.052700786,3.590296556,6.608958923,0.685933587,0.597306739,15.8938172,23.86045164,32.40316574,23.51925902,23.51925902,17.43215031,24.74672682,15.80710367,17.96493382,17.96493382,8.079704767,0.07303115,1.005267227,13.63,19.5536,4.407658256,15.57210237,84.42789763,3228.28,235.765,0.184442617,0.0,0.0,9.968953993662817,1.0420605890738077e-23,5.192895827360586,1.0352402416560247e-07
HBCP,2023,1.0,-0.045328527,0.004171473,4.264959048,6.073731913,0.677749644,0.572445914,14.03688525,18.87958052,19.66609426,16.44406587,16.44406587,15.8938172,23.86045164,32.40316574,23.51925902,23.51925902,8.107756808,0.076049314,0.932739097,14.23,19.5536,5.29739544,18.61095406,81.38904594,3320.122,252.493,0.228666571,0.0,0.0,8.829489416572654,5.257731730795156e-19,4.936801221422716,3.970717008237502e-07
FMAO,2018,0.0,-0.10103158,-0.08293158,1.624431304,5.660609111,0.508485385,0.484754816,21.58687943,25.22676865,58.05129913,33.41094494,33.41094494,22.15799615,7.892535093,77.40219629,31.77948807,31.77948807,7.01765219,0.02883181,2.493284927,13.45,28.53289,2.381579979,6.410707603,93.5892924,1116.163,32.181,0.068498302,0.0,0.0,20.351694819429756,2.242485566161088e-92,13.697983852773358,5.21912988436943e-43
FMAO,2019,0.0,0.107428712,0.128828712,1.267518236,4.384477954,0.47641749,0.446226148,20.28455285,26.71216982,65.04616364,36.66585514,36.66585514,21.58687943,25.22676865,58.05129913,33.41094494,33.41094494,7.382329696,0.045341654,1.457722804,12.3,28.52941,1.60881656,8.648043947,91.35195605,1607.33,72.879,0.09466731,0.0,0.0,13.207300585333885,3.981458158195374e-40,8.616422521423814,3.4539251416155346e-18
FMAO,2020,1.0,-0.113585878,-0.109185878,0.701142777,2.574220891,0.309882595,0.282312827,18.99807322,20.42935525,74.80821504,37.06391762,37.06391762,20.28455285,26.71216982,65.04616364,36.66585514,36.66585514,7.554619749,0.02518926,1.033258451,12.64,26.97224,1.091981904,11.79523449,88.20476551,1909.544,48.1,0.133725592,0.0,0.0,13.515472607125536,6.336958299094385e-42,8.055614493230337,3.9540253242979583e-16
