instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
FDBC,2021,3786989858.2179594,E_pb,False,3786989858.2179594,186104412.71175435,2273257413.1840034,11940000.0,0.1405786824881116,0.0851446706220279,0.1404044539220724,-0.063027718,40.523615879362445,0.0,ok,1.0,0.25287531,0.25327531,2.209937825,1.56668648,0.234205435,0.222327991,17.43215031,12.08930881,69.16642603,30.89621054,30.89621054,18.99807322,13.92646508,63.30715796,29.69810354,29.69810354,7.791152503,0.004935712,1.57321639,14.5,16.73141,2.3681587,6.028950672,93.97104933,2419.104,11.94,0.064157533,0.0,0.0,0.0004,11940000.0,FDBC,,,FDBC,340282500.0,0.3202809369631529,0.1405786824881116,340282500.0,11940000.0,0.0004,1.0,0.1405786824881116,3.0,2020.0,2018.0,352217724.95507246,0.1358150431806529,0.0,4.0,converged,24.989708037609635,24.853892994428985,24.853892994428985,1.173521265856922e-136,converged,0,1,other,other
FDBC,2022,3838925703.851251,E_pb,False,3838925703.851251,555385924.7844602,2289061710.217304,21669000.0,0.1657432811753929,0.0914358202938482,0.1653262033691585,0.25327531,32.79760058568725,3.1853382136159107e-236,ok,1.0,0.00102173,0.01522173,4.186583877,5.610838532,0.388738148,0.376428536,15.8938172,10.97671711,62.27560521,27.86366956,27.86366956,17.43215031,12.08930881,69.16642603,30.89621054,30.89621054,7.774171499,0.009110854,1.628939117,14.4,16.18576,4.97759538,3.755101799,96.2448982,2378.372,21.669,0.039016113,0.0,0.0,0.0141999999999999,21669000.0,FDBC,,,FDBC,271879950.0,0.3081312820793498,0.1657432811753929,271879950.0,21669000.0,0.0141999999999999,1.0,0.1657432811753929,3.0,2021.0,2019.0,293243424.56442577,0.1536684925413992,0.0,4.0,converged,17.122100674012934,16.968432181471535,16.968432181471535,7.031844401778143e-65,converged,0,1,other,low_leverage
FFBC,2018,13826992486.7508,E_pb,False,13826992486.7508,6756404589.840313,11293188559.33542,1611430000.0,0.071892225972853,0.0679730564932132,0.0714831513229011,0.212427002,34.548133666819574,7.601885419632936e-262,ok,0.0,-0.285990451,-0.267890451,2.042433526,8.83604598,1.188396949,1.021715413,21.58687943,41.28519906,62.53497668,42.99005034,42.99005034,22.15799615,27.4881066,77.83230382,41.65373025,41.65373025,9.545859297,0.115211923,1.11731196,14.1,31.59911,3.302201414,19.2574313,80.7425687,13986.66,1611.43,0.238504071,0.0,0.0,0.0181,1611430000.0,FFBC,,,FFBC,2270862664.0,0.2581377994809395,0.071892225972853,2270862664.0,1611430000.0,0.0181,1.0,0.071892225972853,2.0,2017.0,2016.0,3853388155.9180913,0.0423672275266412,0.0,7.0,converged,21.02635365210639,20.98398642457975,20.98398642457975,4.5930283006927087e-98,converged,1,0,other,other
FFIN,2018,26766756322.98862,E_pb,False,26766756322.98862,4923009300.534726,7059717926.448998,468706000.0,0.0338580912204317,0.0584645228051079,0.0342815531754943,0.19516701,81.3780240108928,0.0,ok,0.0,-0.210426462,-0.192326462,1.756861766,8.777713181,1.0635676,0.991670086,21.58687943,29.3641228,65.72507217,38.22563089,38.22563089,22.15799615,30.14451638,53.1308625,34.07879063,34.07879063,8.953103958,0.060620131,3.685283065,20.61,23.84879,2.537673583,8.693077671,91.30692233,7731.854,468.706,0.095207214,0.0,0.0,0.0181,468706000.0,FFIN,,,FFIN,4126277250.0,0.2414220699740228,0.0060919992773532,4126277250.0,468706000.0,0.0181,1.0,0.0060919992773532,2.0,2017.0,2016.0,4586575986.6573,0.0054806195594276,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
FFIN,2020,31886219861.422497,E_pb,False,31886219861.422497,3605549877.4369736,9742368149.357853,430093000.0,0.2006111268004595,0.1001527817001148,0.1992741416312504,0.091537306,22.03501235930914,6.650452893923961e-108,ok,1.0,-0.005408422,-0.001008422,0.655851472,6.058970889,0.96584823,0.884519143,20.0319078,41.05400564,60.17618041,42.17508392,42.17508392,21.29806636,27.42825171,54.55269023,33.38932727,33.38932727,9.296930827,0.03944179,3.044202871,22.03,22.91892,0.852028051,10.65736027,89.34263973,10904.5,430.093,0.119286382,0.0,0.0,0.0044,430093000.0,FFIN,,,FFIN,5174833750.0,0.2936702219864797,0.2006111268004595,5174833750.0,430093000.0,0.0044,1.0,0.2006111268004595,3.0,2019.0,2017.0,5603038498.000955,0.1852796888721013,0.0,4.0,converged,13.971456620226776,13.786176931354673,13.786176931354673,1.543454058532069e-43,converged,1,1,other,other
FFIN,2021,50868607808.32276,E_pb,False,50868607808.32276,6773185040.835427,11921194907.64784,671152000.0,0.1447675970787025,0.0861918992696756,0.1440048229237175,-0.001008422,30.06660458025781,6.62348227564418e-199,ok,1.0,0.120580359,0.120980359,0.740374644,1.446935007,0.874763356,0.808119946,20.07635504,28.72426739,53.13527822,33.75670227,33.75670227,20.0319078,41.05400564,60.17618041,42.17508392,42.17508392,9.480555354,0.051223354,4.091975174,20.34,16.77507,0.757346863,9.01560472,90.98439528,13102.461,671.152,0.099089571,0.0,0.0,0.0004,671152000.0,FFIN,,,FFIN,7198700933.96,0.2246136562504521,0.1447675970787025,7198700933.96,671152000.0,0.0004,1.0,0.1447675970787025,3.0,2020.0,2018.0,7869584526.845404,0.132426131632381,0.0,4.0,converged,18.658955138426215,18.526529006793833,18.526529006793833,6.308379603933771e-77,converged,1,1,other,other
FFIN,2022,47499674789.45836,E_pb,False,47499674789.45836,4945878286.194328,11482413616.983835,642507000.0,0.0636564579479526,0.0659141144869881,0.0636865886997384,0.120980359,69.64556870110864,0.0,ok,1.0,-0.088000389,-0.073800389,3.964287649,7.069286057,0.760197049,0.685918789,20.35513895,35.18732036,43.02900329,33.60511776,33.60511776,20.07635504,28.72426739,53.13527822,33.75670227,33.75670227,9.470707721,0.049522409,3.851879133,19.29,16.6406,4.834011606,11.4971851,88.5028149,12974.066,642.507,0.129907564,0.0,0.0,0.0141999999999999,642507000.0,FFIN,,,FFIN,4875465938.4,0.222666013560866,0.0636564579479526,4875465938.4,642507000.0,0.0141999999999999,1.0,0.0636564579479526,3.0,2021.0,2019.0,5508913811.028453,0.0563368576349751,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,1,other,other
FFIN,2023,36643837480.82132,E_pb,False,36643837480.82132,1927893258.680931,10834676339.244917,404081000.0,0.0984204187326276,0.0746051046831569,0.0981606655181142,-0.073800389,45.229256793605074,0.0,ok,1.0,-0.007238361,0.042261639,3.975903701,6.42869085,0.829879683,0.706296958,18.158558,33.81959242,49.2759445,35.10737874,35.10737874,20.35513895,35.18732036,43.02900329,33.60511776,33.60511776,9.480794441,0.030832712,2.884997833,19.62,16.51951,4.72082171,17.32784993,82.67215007,13105.594,404.081,0.209597185,0.0,0.0,0.0495,404081000.0,FFIN,,,FFIN,4296139646.1,0.3973760461735721,0.0984204187326276,4296139646.1,404081000.0,0.0495,1.0,0.0984204187326276,3.0,2022.0,2020.0,4680705618.105023,0.0903342139941818,0.0,4.0,converged,27.710087044117316,27.619752830123133,27.619752830123133,3.2224633682716034e-168,converged,1,1,other,other
FGBI,2020,2284025876.816544,E_pb,False,2284025876.816544,209770712.589384,1589394000.8110516,116630000.0,0.1001331911726079,0.0750332977931519,0.0989137741819778,-0.056664273,29.95472081059901,1.9095680151685465e-197,ok,1.0,-0.359766291,-0.355366291,1.314394361,3.483193709,0.541176619,0.393395003,18.99807322,36.38031554,16.95056881,24.14684128,24.14684128,20.28455285,45.53657751,19.75061021,29.69636212,29.69636212,7.813218808,0.047159855,0.969266403,12.22,32.43432,2.283379117,35.73215237,64.26784763,2473.078,116.63,0.555988005,0.0,0.0,0.0044,116630000.0,FGBI,,,FGBI,208206263.5548,0.3886235404925457,0.1001331911726079,208206263.5548,116630000.0,0.0044,1.0,0.1001331911726079,2.0,2019.0,2018.0,324324218.8792662,0.0642824568373551,0.0,5.0,converged,16.010640041857936,15.94635758502058,15.94635758502058,1.510025551878499e-57,converged,0,1,other,other
FGBI,2021,3237234031.5217643,E_pb,False,3237234031.5217643,207053733.99185443,,49635000.0,0.1494178696026499,0.0873544674006625,0.1484806503405641,-0.355366291,25.771741616895262,9.197747002394257e-147,ok,1.0,0.191288096,0.191688096,1.805429771,1.723764843,0.422887197,0.355149914,17.43215031,34.7625528,30.55443257,28.24182192,28.24182192,18.99807322,36.38031554,16.95056881,24.14684128,24.14684128,7.964892582,0.017245633,1.144511649,11.22,20.43701,2.098168805,17.01581839,70.98194285,2878.12,49.635,0.239720381,0.0,0.0,0.0004,49635000.0,FGBI,,,FGBI,218408302.48,0.1709344517930635,0.1494178696026499,218408302.48,49635000.0,0.0004,1.0,0.1494178696026499,3.0,2020.0,2018.0,268023452.46703377,0.1217583973125196,0.0,8.0,converged,13.914365225713006,13.792606828400483,13.792606828400483,1.4118443753945816e-43,converged,0,1,other,other
FHB,2022,35814212855.81599,E_pb,False,35814212855.81599,,,75000000.0,0.2008559581141807,0.1002139895285452,0.2006456401093182,0.209039582,31.6957506792642,8.889634169154978e-221,ok,1.0,0.009909458,0.024109458,0.024109458,8.638382219,1.035694623,1.035694623,30.52696623,55.56543839,73.79893489,56.23524746,56.23524746,31.22895817,56.51522712,65.92341427,53.75072212,53.75072212,10.1095754,0.003051606,1.461671982,12.92,25.49293,0.0,0.0,100.0,24577.223,75.0,0.0,0.0,0.0,0.0141999999999999,75000000.0,FHB,,,FHB,3273722760.0,0.2808370304792546,0.2008559581141807,3273722760.0,75000000.0,0.0141999999999999,1.0,0.2008559581141807,3.0,2021.0,2019.0,3347665285.8729095,0.19641950600624,0.0,7.0,converged,19.509369144693977,19.312949638687737,19.312949638687737,2.0900190384085583e-83,converged,1,1,other,zero_cost_debt
FISI,2021,5559608668.696992,E_pb,False,5559608668.696992,683350738.0804172,,103911000.0,0.1551284723998264,0.0887821180999566,0.1539111876679028,-0.179024677,24.737623806539276,2.1066108221329933e-135,ok,1.0,0.183079045,0.183479045,3.330141642,2.038514616,1.151810044,1.027170102,19.55633332,37.13645003,78.37231687,46.93959564,46.93959564,18.99807322,30.46758013,74.86157254,42.06208586,42.06208586,8.616274253,0.0188218,1.026351144,13.12,20.20108,3.97957214,12.80326283,84.19819962,5520.779,103.911,0.152061005,0.0,0.0,0.0004,103911000.0,FISI,,,FISI,500705405.4,0.2617688573108737,0.1551284723998264,500705405.4,103911000.0,0.0004,1.0,0.1551284723998264,3.0,2020.0,2018.0,604574849.33206,0.1284765124241445,0.0,8.0,converged,13.774064946391318,13.645588433967172,13.645588433967172,1.0723762671040905e-42,converged,0,1,other,other
FITB,2018,131985618223.256,E_pb,False,131985618223.256,18157286857.927498,,16653000000.0,0.0652915453908227,0.0663228863477056,0.0654070935650473,0.271389702,37.5827471087267,2.056824434256065e-309,ok,0.0,-0.363805194,-0.345705194,2.354661584,7.118726075,1.248538406,0.751411501,76.65388381,63.15912665,73.14168849,65.70384986,65.70384986,76.96133554,62.50707575,70.55559635,64.58402315,64.58402315,11.89183439,0.114007763,1.019855491,14.48,27.86469,3.505213728,46.11830688,50.28423274,146069.0,16653.0,0.917152443,0.0,1.0,0.0181,16653000000.0,FITB,,,FITB,15706086007.04,0.2050303762424271,0.0652915453908227,15706086007.04,16653000000.0,0.0181,1.0,0.0652915453908227,2.0,2017.0,2016.0,32060378167.912457,0.0319857308628761,0.0,6.0,converged,21.060706999114817,21.028721268251942,21.028721268251942,1.7908736422073094e-98,converged,1,0,other,other
FLG,2018,27298733872.041004,E_pb,False,27298733872.041004,129146850116.06784,,14207866000.0,0.036808529761693,0.0592021324404232,0.044473944589636,0.231239316,29.282472128281444,8.670314847573408e-189,ok,0.0,-0.173243084,-0.155143084,2.36463826,6.673498634,0.684460367,0.639723532,45.34574468,49.26392246,64.86453475,48.60123239,48.60123239,46.0982659,32.71484744,67.38160604,41.20808043,41.20808043,10.85706205,0.273757935,0.724267451,13.54,36.43356,3.921837401,9.100282664,82.71987075,51899.376,14207.866,0.11001326,0.0,0.0,0.0181,14207866000.0,FLG,,,FLG,11717708400.0,0.20047725858282,0.036808529761693,11717708400.0,14207866000.0,0.0181,1.0,0.036808529761693,2.0,2017.0,2016.0,25670725366.704346,0.0168016918968821,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
FMAO,2020,1923352744.0632443,E_pb,False,1923352744.0632443,359691808.2815442,1684308807.5102744,48100000.0,0.1497371384592434,0.0874342846148108,0.1482170577578715,0.128828712,25.84782364616727,1.287057891992102e-147,ok,1.0,-0.113585878,-0.109185878,0.701142777,2.574220891,0.309882595,0.282312827,18.99807322,20.42935525,74.80821504,37.06391762,37.06391762,20.28455285,26.71216982,65.04616364,36.66585514,36.66585514,7.554619749,0.02518926,1.033258451,12.64,26.97224,1.091981904,11.79523449,88.20476551,1909.544,48.1,0.133725592,0.0,0.0,0.0044,48100000.0,FMAO,,,FMAO,315397665.8712,0.2330408217655926,0.1497371384592434,315397665.8712,48100000.0,0.0044,1.0,0.1497371384592434,2.0,2019.0,2018.0,363286490.7980771,0.1299986247664616,0.0,6.0,converged,15.652160948616974,15.522162323850512,15.522162323850512,1.2281608542992572e-54,converged,0,1,other,other
FMAO,2021,3622571028.19152,E_pb,False,3622571028.19152,502107891.3898091,2103010385.18326,127804000.0,0.1305007372164784,0.0826251843041196,0.1288692504669088,-0.109185878,25.30955793913906,1.2535266247397364e-141,ok,1.0,0.225320056,0.225720056,1.51893862,1.54860459,0.364877655,0.303325839,17.43215031,18.72359395,71.83270767,35.14667736,35.14667736,18.99807322,20.42935525,74.80821504,37.06391762,37.06391762,7.877890049,0.0484418,1.442970245,15.22,20.27692,1.679583036,20.28918678,79.71081322,2638.3,127.804,0.254534936,0.0,0.0,0.0004,127804000.0,FMAO,,,FMAO,450195886.7736,0.2693353505270554,0.1305007372164784,450195886.7736,127804000.0,0.0004,1.0,0.1305007372164784,3.0,2020.0,2018.0,577948775.3965563,0.1016541562450317,0.0,5.0,converged,14.899087653589708,14.797433497344676,14.797433497344676,7.608966494759567e-50,converged,0,1,other,other
FMNB,2021,5397238388.239307,E_pb,False,5397238388.239307,4047217382.401582,4054826019.4957423,87758000.0,0.1502238137112742,0.0875559534278185,0.1492211501371381,-0.084185422,27.07303747767017,1.0229435160795437e-161,ok,1.0,0.187900054,0.188300054,2.006544971,1.529692135,0.957627822,0.940694162,17.43215031,29.12833501,51.27057465,32.90506104,32.90506104,18.99807322,31.89961444,52.49068761,34.7188563,34.7188563,8.329114856,0.021183518,1.331011188,17.6,16.98201,2.194995656,2.12233424,97.87766576,4142.749,87.758,0.02168354,0.0,0.0,0.0004,87758000.0,FMNB,,,FMNB,628812277.8000001,0.2852261237400047,0.1502238137112742,628812277.8000001,87758000.0,0.0004,1.0,0.1502238137112742,3.0,2020.0,2018.0,716535181.6207387,0.1318324363679874,0.0,6.0,converged,15.9970814131545,15.865248976786512,15.865248976786512,5.51396476088546e-57,converged,0,1,other,low_leverage
FNLC,2021,3361087844.0253124,E_pb,False,3361087844.0253124,,,136342000.0,0.1331571051005055,0.0832892762751263,0.1312130833985907,-0.230141066,22.90829261782977,1.9205304477905912e-116,ok,1.0,0.201270386,0.201670386,0.201670386,1.515266,0.529606677,0.529606677,17.43215031,20.60250835,62.73654827,32.80400152,32.80400152,18.99807322,22.14388071,66.68378133,34.98952611,34.98952611,7.834827284,0.053951982,1.405867616,14.27,15.87907,0.0,0.0,100.0,2527.099,136.342,0.0,0.0,0.0,0.0004,136342000.0,FNLC,,,FNLC,345361221.0,0.2129989054423099,0.1331571051005055,345361221.0,136342000.0,0.0004,1.0,0.1331571051005055,3.0,2020.0,2018.0,481648695.1059084,0.0954789265909294,0.0,5.0,converged,13.270013843861165,13.174534917270234,13.174534917270234,6.14914808907181e-40,converged,0,1,other,zero_cost_debt
FRBKQ,2019,3288610028.5291247,E_pb,False,3288610028.5291247,247183550.25399563,3195653155.013423,11265000.0,0.1720256427125241,0.093006410678131,0.171755889573035,-0.192295004,31.86437606019824,4.161332035388028e-223,ok,0.0,-0.052210229,-0.030810229,2.063440258,6.609785034,0.850378354,0.820826007,20.28455285,36.14500154,31.22254059,29.16803538,29.16803538,21.58687943,34.68219933,24.41150344,25.9905121,25.9905121,8.114112239,0.003371452,0.987563165,12.37,20.99961,2.649236998,4.358701133,95.64129887,3341.29,11.265,0.045573421,0.0,0.0,0.0214,11265000.0,FRBKQ,,,FRBKQ,294317980.0,0.2658523685827528,0.1720256427125241,294317980.0,11265000.0,0.0214,1.0,0.1720256427125241,2.0,2018.0,2017.0,305344470.1575751,0.1658135143080528,0.0,4.0,converged,20.11227522950749,19.946461715199437,19.946461715199437,8.043929100168884e-89,converged,0,0,other,low_leverage
FRCB,2018,164325963811.07028,E_pb,False,164325963811.07028,92222359080.6904,,10473907000.0,0.0478150449119794,0.0619537612279948,0.0486622286032842,0.429201892,66.63838846460636,0.0,ok,0.0,-0.66556266,-0.64746266,1.846486442,7.665253768,0.905397312,0.833918167,21.58687943,38.74555725,52.45280924,38.10080772,38.10080772,22.15799615,43.10584389,56.75932281,41.81385478,41.81385478,11.50494575,0.105578201,1.851950432,13.43,24.52842161,3.169590924,9.571389477,84.27572594,99205.204,10473.907,0.113572317,0.0,0.0,0.0181,10473907000.0,FRCB,,,FRCB,16182431795.2,0.2125404190326929,0.0478150449119794,16182431795.2,10473907000.0,0.0181,1.0,0.0478150449119794,2.0,2017.0,2016.0,26468466452.25759,0.0292334165481932,0.0,5.0,converged,32.34634779419231,32.31711437764412,32.31711437764412,2.0108444468632058e-229,converged,1,0,other,other
FRME,2018,11066030627.093702,E_pb,False,11066030627.093702,4308533982.271799,8552387182.540101,670961000.0,0.0622810071572225,0.0655702517893056,0.0624690412751385,0.22939005,49.452154123525986,0.0,ok,0.0,-0.304087915,-0.285987915,1.810516113,8.094605821,0.992587589,0.889287938,21.58687943,13.29085581,30.58072396,17.60132511,17.60132511,22.15799615,18.07911711,63.43056509,31.80224552,31.80224552,9.198745005,0.067878632,1.20103374,14.61,25.40861,2.758973447,13.4738253,86.52132426,9884.716,670.961,0.155728376,0.0,0.0,0.0181,670961000.0,FRME,,,FRME,1998180890.0,0.2389978440430792,0.0622810071572225,1998180890.0,670961000.0,0.0181,1.0,0.0622810071572225,2.0,2017.0,2016.0,2657106742.552165,0.0468361757240127,0.0,5.0,converged,29.79489461021256,29.74805843448855,29.74805843448855,9.186854339205937e-195,converged,1,0,other,other
FULT,2018,21894440454.21998,E_pb,False,21894440454.21998,6471988383.601475,16285913701.278715,1747056000.0,0.0855923477334507,0.0713980869333626,0.084543422233139,0.14179635,32.44834298337772,2.8580508430240655e-231,ok,0.0,-0.226604822,-0.208504822,2.390020897,7.911036107,1.026571317,0.851801414,21.58687943,37.81899583,53.44326005,37.99779555,37.99779555,22.15799615,44.05406365,65.13498055,45.29940857,45.29940857,9.937026385,0.084471674,1.156288854,12.8,23.99202,3.360443903,21.25619374,78.74380626,20682.152,1747.056,0.269941152,0.0,0.0,0.0181,1747056000.0,FULT,,,FULT,2775891787.199808,0.2167360306058532,0.0855923477334507,2775891787.199808,1747056000.0,0.0181,1.0,0.0855923477334507,2.0,2017.0,2016.0,4491610531.297036,0.0528975283613409,0.0,5.0,converged,18.21972309289686,18.16682556453552,18.16682556453552,4.72552310060609e-74,converged,1,0,other,other
FVCB,2021,2779327325.318571,E_pb,False,2779327325.318571,622988330.998865,2056029030.4744017,44510000.0,0.0501496364389195,0.0625374091097299,0.0503448954776163,-0.161476753,79.20155587769018,0.0,ok,1.0,0.011594468,0.011994468,1.779803399,1.563775889,0.694351594,0.657317319,17.43215031,17.9356621,41.99922995,24.01581119,24.01581119,18.99807322,20.99433754,29.57716702,21.06097155,21.06097155,7.697540848,0.020204964,1.287671098,10.55,21.14103226,2.242749043,6.668181454,93.33181855,2202.924,44.51,0.071445961,0.0,0.0,0.0004,44510000.0,FVCB,,,FVCB,285129292.0,0.1465868025538061,0.0501496364389195,285129292.0,44510000.0,0.0004,1.0,0.0501496364389195,2.0,2020.0,2019.0,329621491.56051725,0.043380455497747,0.0,7.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,other
FVCB,2022,2713342874.773139,E_pb,False,2713342874.773139,3903910557.3504033,2185048779.9646864,284565000.0,0.0872147909892564,0.0718036977473141,0.0857519515920567,0.011994468,27.55652759325497,1.848017544853206e-167,ok,1.0,0.048311855,0.062511855,3.465375216,5.21210645,0.311509673,0.294577097,15.8938172,14.67518704,33.03724395,19.17230059,19.17230059,17.43215031,17.9356621,41.99922995,24.01581119,24.01581119,7.759751513,0.121384776,1.317312127,13.28,21.1426,4.320596946,6.793999294,93.20600071,2344.322,284.565,0.072892295,0.0,0.0,0.0141999999999999,284565000.0,FVCB,,,FVCB,274478324.0,0.1346076650709718,0.0872147909892564,274478324.0,284565000.0,0.0141999999999999,1.0,0.0872147909892564,3.0,2021.0,2019.0,555031055.5254277,0.0431301445575516,0.0,6.0,converged,15.840254682734932,15.797124538177382,15.797124538177382,1.628173852955373e-56,converged,0,1,other,other
